scenario,sex,age_group,metric,module,mean_ASD,mean_CTL,beta_CTL_minus_ASD,p_DX,p_SITE,r2,n_ASD,n_CTL,note,p_DX_FDR,DX_FDR_significant
ABIDE1_fd2,male,preteen_10_12,PC,1,0.3416125980868839,0.36055449458355565,0.022521698518896013,0.15974496281489786,0.18917160349349801,0.1454174923573167,53,75,,0.6301212777032841,False
ABIDE1_fd2,male,preteen_10_12,PC,2,0.5134420910915468,0.5238566247601968,0.012878472531701211,0.5401039523171006,0.022732886016726357,0.19231206883955143,53,75,,0.6301212777032841,False
ABIDE1_fd2,male,preteen_10_12,PC,3,0.42074851300390337,0.42786002404695656,0.005928957623858248,0.7177813414630533,9.537529781514938e-06,0.3289569121957091,53,75,,0.7177813414630533,False
ABIDE1_fd2,male,preteen_10_12,PC,4,0.49099454168463275,0.507684954952511,0.02610491419651639,0.23773143899507052,2.9649631389278348e-05,0.3137871295251973,53,75,,0.6301212777032841,False
ABIDE1_fd2,male,preteen_10_12,PC,5,0.41899509470368723,0.4234259958762486,0.01545352385332246,0.4011247780873159,1.7368755958425595e-05,0.31953221455114633,53,75,,0.6301212777032841,False
ABIDE1_fd2,male,preteen_10_12,PC,6,0.3704456484155216,0.3850522542012877,0.014859821584204456,0.4219287542075879,9.143587330171265e-11,0.47204225734477956,53,75,,0.6301212777032841,False
ABIDE1_fd2,male,preteen_10_12,PC,7,0.49856135940665486,0.5122669389297477,0.015868322631351225,0.5137355698822028,9.052377227322814e-05,0.29527098528549445,53,75,,0.6301212777032841,False
ABIDE1_fd2,male,preteen_10_12,PC_neg,1,0.013327996670987032,0.02162558706487761,0.007758724923857761,0.39802984901753385,0.32628356558623417,0.1228758391907735,53,75,,0.9297316783197962,False
ABIDE1_fd2,male,preteen_10_12,PC_neg,2,0.014865957994128062,0.010459826403857718,-0.005738829126162422,0.3981339232305346,1.2802640148450144e-09,0.4430405504232109,53,75,,0.9297316783197962,False
ABIDE1_fd2,male,preteen_10_12,PC_neg,3,0.006059288537994928,0.010079479048230647,0.003302923687721418,0.5312752447541692,0.23338057866132209,0.13283674544985946,53,75,,0.9297316783197962,False
ABIDE1_fd2,male,preteen_10_12,PC_neg,4,0.008556484529421546,0.009123777826300911,0.0007533987797659899,0.8747210231164836,0.02273785471940582,0.1908553309459946,53,75,,0.968105424931552,False
ABIDE1_fd2,male,preteen_10_12,PC_neg,5,0.00879742950623666,0.008877757507483623,-0.0003586198111440752,0.9382692447610891,0.00258236862951755,0.23560068633817288,53,75,,0.968105424931552,False
ABIDE1_fd2,male,preteen_10_12,PC_neg,6,0.015040756181845525,0.012229379512589532,-0.0002928875274977776,0.968105424931552,0.002851284695416062,0.234538496466983,53,75,,0.968105424931552,False
ABIDE1_fd2,male,preteen_10_12,PC_neg,7,0.004436348182087166,0.009304524294835562,0.0036738052646094377,0.4458727351263186,0.23902481824030103,0.13521896440310877,53,75,,0.9297316783197962,False
ABIDE1_fd2,male,preteen_10_12,PC_pos,1,0.3396225372828353,0.3563300585480216,0.020554024936644755,0.18774972602863452,0.1658080632641257,0.14763384686301573,53,75,,0.5862556015225227,False
ABIDE1_fd2,male,preteen_10_12,PC_pos,2,0.5103188621144222,0.5221071827895655,0.014744380785882654,0.4844006324228393,0.011229928650924538,0.20806844060553265,53,75,,0.5862556015225227,False
ABIDE1_fd2,male,preteen_10_12,PC_pos,3,0.42047295737441137,0.42513264788009963,0.003521492161628639,0.8319664882511945,1.128205703809849e-05,0.3260218771540213,53,75,,0.8319664882511945,False
ABIDE1_fd2,male,preteen_10_12,PC_pos,4,0.4901050312836836,0.5060993417667216,0.02563317183699404,0.25161424166210533,3.666219680032636e-05,0.3102879254689378,53,75,,0.5862556015225227,False
ABIDE1_fd2,male,preteen_10_12,PC_pos,5,0.4184632007136477,0.42201967275989766,0.014696694974318823,0.4275889785372467,2.0355499790804053e-05,0.3170578119108912,53,75,,0.5862556015225227,False
ABIDE1_fd2,male,preteen_10_12,PC_pos,6,0.36780202587115823,0.38236337837041695,0.01434487162034832,0.4320649914178578,9.66039474687081e-11,0.4715038633396036,53,75,,0.5862556015225227,False
