sex,age_group,metric,module,beta_CTL_minus_ASD,p_uncorrected,mean_ASD,mean_CTL,n_ASD,n_CTL,p_FDR,FDR_significant
male,preteen_10_12,PC,1,-0.0055970651442637034,0.6190233673218939,0.5212722500612509,0.508954617576086,87,97,0.9337844485988966,False
male,preteen_10_12,PC,2,-0.0015555403165433933,0.8750163855551412,0.606666297471738,0.6032910045407123,87,97,0.9337844485988966,False
male,preteen_10_12,PC,3,-0.01858344375936065,0.42405861651516463,0.46268096883865695,0.45033173551974137,87,97,0.8905230946818458,False
male,preteen_10_12,PC,4,-0.03266766622014655,0.032545191515070966,0.5100466524958011,0.4766675729229783,87,97,0.6700281853322058,False
male,preteen_10_12,PC,5,-0.052023165960713345,0.06381220812687674,0.42290053270983224,0.3737099279803523,87,97,0.6700281853322058,False
male,preteen_10_12,PC,6,-0.016552205121376104,0.33166661322522206,0.44909761251638824,0.42911284586325343,87,97,0.8722127183908926,False
male,preteen_10_12,PC,7,-0.004815320316683018,0.7534437277067294,0.4956113254858519,0.4892546540014727,87,97,0.9337844485988966,False
male,preteen_10_12,Z,1,0.020081196953071333,0.373805450738954,-0.06434360421821678,-0.04357204177791041,87,97,0.8722127183908926,False
male,preteen_10_12,Z,2,0.005010235240538704,0.8594792493081673,-0.023044180989393315,-0.01923522311963172,87,97,0.9337844485988966,False
male,preteen_10_12,Z,3,0.027650335066900133,0.30263160703372727,-0.08499578155105038,-0.06256215551768386,87,97,0.8722127183908926,False
male,preteen_10_12,Z,4,0.011599163026383294,0.6521186512459508,-0.022812401378827635,-0.007529654955556171,87,97,0.9337844485988966,False
male,preteen_10_12,Z,5,-0.019260076539916935,0.5239534988936287,-0.07779709544759508,-0.09503666502917886,87,97,0.9169186230638503,False
male,preteen_10_12,Z,6,-0.004368122707293809,0.8642164787677191,0.06775080807537903,0.06682310034047496,87,97,0.9337844485988966,False
male,preteen_10_12,Z,7,-0.0030227605443345733,0.8893185224751397,0.006987017968088363,-0.004302229485438369,87,97,0.9337844485988966,False
male,preteen_10_12,Strength,1,0.8898407069115208,0.1482820600433985,11.211034931394156,12.082127192866805,87,97,0.8722127183908926,False
male,preteen_10_12,Strength,2,0.35787310705103526,0.5227541502838395,9.041111374401869,9.171689487319028,87,97,0.9169186230638503,False
male,preteen_10_12,Strength,3,-0.6714968997716952,0.29537751400573187,6.1964748309362045,5.465936593166643,87,97,0.8722127183908926,False
male,preteen_10_12,Strength,4,0.7464567960952969,0.34874684182958293,11.815362162452756,12.539059758584141,87,97,0.8722127183908926,False
male,preteen_10_12,Strength,5,-0.8421983931712707,0.2419832670776585,6.294839132099987,5.112289557889919,87,97,0.8722127183908926,False
male,preteen_10_12,Strength,6,-0.0022240180340886706,0.9974452701057761,14.799404535490883,14.494560709131353,87,97,0.9974452701057761,False
male,preteen_10_12,Strength,7,-0.15339923540390255,0.837326710045686,12.173934059267573,11.463585168002172,87,97,0.9337844485988966,False
