sex,age_group,metric,module,beta_CTL_minus_ASD,p_uncorrected,mean_ASD,mean_CTL,n_ASD,n_CTL,p_FDR,FDR_significant
female,child_0_9,PC,1,-0.05069134072853411,0.21710757790074503,0.5513104282248044,0.5069553196230597,7,19,0.9228639237889669,False
female,child_0_9,PC,2,-0.008003293727919539,0.7810263739219183,0.6139714792195436,0.5830334905617749,7,19,0.9228639237889669,False
female,child_0_9,PC,3,-0.07070620984476642,0.2387729809210425,0.5067185274902635,0.4726609725071595,7,19,0.9228639237889669,False
female,child_0_9,PC,4,-0.0256863257668781,0.697760177359094,0.43682272640316316,0.42336565090402173,7,19,0.9228639237889669,False
female,child_0_9,PC,5,-0.001612231693652464,0.9812745809603923,0.386806990521351,0.41217814882269377,7,19,0.9812745809603923,False
female,child_0_9,PC,6,-0.03770953026759859,0.49597546756397903,0.4314117466193128,0.43108759856080153,7,19,0.9228639237889669,False
female,child_0_9,PC,7,0.08050214417464,0.05440099504945338,0.48978291793102813,0.5272204664566196,7,19,0.9228639237889669,False
female,child_0_9,Z,1,0.1249270829155169,0.10329798645882302,-0.15639098686708117,-0.017562590452508544,7,19,0.9228639237889669,False
female,child_0_9,Z,2,0.0302211884224223,0.6959740748332521,-0.010456074687253828,-0.014263558409324648,7,19,0.9228639237889669,False
female,child_0_9,Z,3,-0.0914301501116414,0.22933611109769975,0.031727754672322354,-0.07472812219306825,7,19,0.9228639237889669,False
female,child_0_9,Z,4,0.03680982477975198,0.534425474287534,-0.05699896616456456,0.002979753401400778,7,19,0.9228639237889669,False
female,child_0_9,Z,5,0.07660980884401267,0.3112210658725865,-0.20086427956850836,-0.11388341397985498,7,19,0.9228639237889669,False
female,child_0_9,Z,6,0.02922254118413338,0.7109439715489156,0.02362326220947495,0.05385095853836474,7,19,0.9228639237889669,False
female,child_0_9,Z,7,0.08271880213540907,0.28799428567255775,-0.08858898946895162,0.002869317198992938,7,19,0.9228639237889669,False
female,child_0_9,Strength,1,0.5581443464589826,0.7870210332634655,12.218994867998314,12.907533187731152,7,19,0.9228639237889669,False
female,child_0_9,Strength,2,-0.33637323948908004,0.834972121523351,10.000351740087803,8.304959102973394,7,19,0.9228639237889669,False
female,child_0_9,Strength,3,-0.925055662131286,0.5347813991937078,5.711476619586867,5.53275334150387,7,19,0.9228639237889669,False
female,child_0_9,Strength,4,-0.5383020688961428,0.8178246850897173,11.559664677088293,11.131244966800104,7,19,0.9228639237889669,False
female,child_0_9,Strength,5,-0.11503487036091431,0.9439389488362189,5.24895064107804,5.382419752330255,7,19,0.9812745809603923,False
female,child_0_9,Strength,6,0.5310696503866921,0.7672791046880203,13.414158298488307,12.659100577975314,7,19,0.9228639237889669,False
female,child_0_9,Strength,7,-1.0992901381992648,0.5721043388533216,12.104164918678089,9.254360869229878,7,19,0.9228639237889669,False
