sex,age_group,metric,module,beta_CTL_minus_ASD,p_uncorrected,mean_ASD,mean_CTL,n_ASD,n_CTL,p_FDR,FDR_significant
male,teen_13_17,PC,1,-0.003607726076970981,0.7699423908354717,0.5282013524837,0.5243579442958992,126,128,0.9788871113166775,False
male,teen_13_17,PC,2,0.018146786400701352,0.2903395402208582,0.3971177372928793,0.41317565589790217,126,128,0.6774589271820026,False
male,teen_13_17,PC,3,0.007876914780156789,0.5303050890799047,0.4337749599358587,0.44267344986354046,126,128,0.9280339058898333,False
male,teen_13_17,PC,4,-0.051798905093097286,0.062413871062759106,0.4935171144100038,0.4361731525797707,126,128,0.43689709743931376,False
male,teen_13_17,PC,5,0.001970709623298492,0.8904516635909223,0.48580771230774034,0.4874600127191587,126,128,0.9788871113166775,False
male,teen_13_17,PC,6,-0.035706185664140716,0.17999869522391448,0.3754306255512359,0.3401691649078466,126,128,0.6299954332837008,False
male,teen_13_17,PC,7,-0.0003790791605464035,0.9788871113166775,0.48908742356672585,0.48884974581871193,126,128,0.9788871113166775,False
male,teen_13_17,Z,1,0.002176094935162641,0.9023502623065316,-0.06010084928532011,-0.055707934897233156,126,128,0.9788871113166775,False
male,teen_13_17,Z,2,0.0022984545303964873,0.9243709130614486,0.09303937240336796,0.09279528049829086,126,128,0.9788871113166775,False
male,teen_13_17,Z,3,-0.0044827951257770055,0.8255415356699227,-0.15955915938718251,-0.16401967837605694,126,128,0.9788871113166775,False
male,teen_13_17,Z,4,-0.08840838856366051,0.009327464422058502,0.0035702736052071918,-0.09312365246647719,126,128,0.13058450190881904,False
male,teen_13_17,Z,5,0.01859508786230897,0.3619074843885446,-0.024175090168156298,-0.010480199332350377,126,128,0.7238149687770892,False
male,teen_13_17,Z,6,-0.03226876527130024,0.2534522326639117,-0.07111454300835211,-0.10523423699819247,126,128,0.6774589271820026,False
male,teen_13_17,Z,7,0.03512901703826548,0.11812452956164761,-0.031614668061033045,-0.0012624299613960182,126,128,0.5512478046210222,False
