sex,age_group,metric,module,beta_CTL_minus_ASD,p_uncorrected,mean_ASD,mean_CTL,n_ASD,n_CTL,p_FDR,FDR_significant
male,teen,PC,1,-0.01512475000381331,0.09554801163755224,0.47537415045044606,0.45688992533757705,123,122,0.4710408448236448,False
male,teen,PC,2,0.013098378857923155,0.3947284805474207,0.4620871468226573,0.4725146382555793,123,122,0.8677564033799159,False
male,teen,PC,3,0.0017462968039591437,0.8260520619509433,0.5790545136348295,0.5781552872880173,123,122,0.9632438168983734,False
male,teen,PC,4,-0.0068527689174467795,0.5849078301868087,0.5351683990227467,0.5261576679775657,123,122,0.9632438168983734,False
male,teen,PC,5,0.0004175885653384934,0.9632438168983734,0.5828797690043784,0.5824912802847347,123,122,0.9632438168983734,False
male,teen,PC,6,-0.036966727136127364,0.10093732389078101,0.4664527818673985,0.4323689658237991,123,122,0.4710408448236448,False
male,teen,PC,7,-0.05489896559560599,0.035957194362728616,0.5580528651853608,0.500407540282035,123,122,0.4710408448236448,False
male,teen,Z,1,-0.01363867552533318,0.43387820168995794,-0.12823025155883966,-0.1413269484817799,123,122,0.8677564033799159,False
male,teen,Z,2,0.005753288427628258,0.8060705660146623,0.13203624860539018,0.13397153833039196,123,122,0.9632438168983734,False
male,teen,Z,3,0.0022540909145671,0.9125742834887487,-0.02054162493519156,-0.018638469162424686,123,122,0.9632438168983734,False
male,teen,Z,4,0.03491397235603852,0.13731779291841528,-0.004528274424299182,0.02319638339082252,123,122,0.4806122752144535,False
male,teen,Z,5,0.018638112160355484,0.4132013356469174,0.005683949335596722,0.017026127571708693,123,122,0.8677564033799159,False
male,teen,Z,6,-0.012734556219238304,0.6457814834425661,-0.06825464147481639,-0.0828106735970777,123,122,0.9632438168983734,False
male,teen,Z,7,0.0016148878929245162,0.955350152016849,0.058702931948439625,0.06223121602210975,123,122,0.9632438168983734,False
