sex,age_group,metric,module,beta_CTL_minus_ASD,p_uncorrected,mean_ASD,mean_CTL,n_ASD,n_CTL,p_FDR,FDR_significant
male,child,PC,1,-0.020773580157878106,0.0361712192546323,0.49565442843502655,0.4692945841888139,135,145,0.2531985347824261,False
male,child,PC,2,-0.017058795014779207,0.20795401221866597,0.5081632657199993,0.48809826434460984,135,145,0.3392989192150133,False
male,child,PC,3,-0.009100267261179972,0.2381725174488844,0.5951766795399238,0.5818571003097702,135,145,0.3392989192150133,False
male,child,PC,4,-0.01878951060552496,0.06654606565373522,0.5548784397848593,0.5343408468313883,135,145,0.27014871683505004,False
male,child,PC,5,-0.003831282322017896,0.7245314068622395,0.5689203103176864,0.564854572519336,135,145,0.7802645920054887,False
male,child,PC,6,-0.06658524919522321,0.0008191418331260855,0.5156946933982338,0.448432086492907,135,145,0.011467985663765197,True
male,child,PC,7,-0.03883071144002563,0.09648168458394644,0.5701375931973275,0.5297600057568208,135,145,0.27014871683505004,False
male,child,Z,1,0.022335415660811386,0.1443245124060054,-0.1473615471085338,-0.12286791186939267,135,145,0.3367571956140126,False
male,child,Z,2,0.01851878528729091,0.3766165913626791,0.08082200824375237,0.10051206871448692,135,145,0.4793302071888643,False
male,child,Z,3,0.004538670953046973,0.8004650883053914,-0.02508757244487733,-0.021517003980946935,135,145,0.8004650883053914,False
male,child,Z,4,-0.025053938323566935,0.19781647356917167,0.02162041200553052,0.0023941902662835282,135,145,0.3392989192150133,False
male,child,Z,5,0.024239227202883882,0.24235637086786666,0.013366096302027718,0.030353330221683923,135,145,0.3392989192150133,False
male,child,Z,6,-0.01301937663049958,0.593274921549501,-0.031158066241597473,-0.048091906594485756,135,145,0.6921540751410845,False
male,child,Z,7,0.04871173288131768,0.09272648463471644,0.03623635384921345,0.08686157961082286,135,145,0.27014871683505004,False
