sex,age_group,metric,module,beta_CTL_minus_ASD,p_uncorrected,mean_ASD,mean_CTL,n_ASD,n_CTL,p_FDR,FDR_significant
female,preteen_10_12,PC,1,-0.005506716439972734,0.7928347595567962,0.5662766532321991,0.5479193154977788,16,15,0.9336506885503488,False
female,preteen_10_12,PC,2,-0.031006987884180583,0.5505388976645371,0.4169942895968205,0.42718013466767846,16,15,0.8966268861919184,False
female,preteen_10_12,PC,3,-0.01761366186170398,0.4993617992121179,0.4620299940368523,0.4435724493080085,16,15,0.8966268861919184,False
female,preteen_10_12,PC,4,0.07713246392545231,0.29285888661726517,0.47793020251538987,0.5185177224380131,16,15,0.8966268861919184,False
female,preteen_10_12,PC,5,0.031421590456216626,0.4179539649009447,0.4891263187169122,0.5147727324534678,16,15,0.8966268861919184,False
female,preteen_10_12,PC,6,-0.04496446300161052,0.5336839331216037,0.3964054113637212,0.37898254497507206,16,15,0.8966268861919184,False
female,preteen_10_12,PC,7,-0.05964876326398461,0.13035442639673053,0.4966564509842284,0.45956246233994114,16,15,0.6083206565180759,False
female,preteen_10_12,Z,1,-0.004083405806390557,0.9295796448493121,-0.06317340925872592,-0.07877021135470383,16,15,0.9342746532537572,False
female,preteen_10_12,Z,2,-0.019505304802655603,0.8002720187574418,0.08565357905136035,0.029153125846636697,16,15,0.9336506885503488,False
female,preteen_10_12,Z,3,-0.046729891528012164,0.5764029982662333,-0.1697408798343947,-0.2374657381424354,16,15,0.8966268861919184,False
female,preteen_10_12,Z,4,-0.009124371175877041,0.9342746532537572,-0.08016321019898712,-0.08020986407173987,16,15,0.9342746532537572,False
female,preteen_10_12,Z,5,0.12424207485282379,0.012739403755391154,-0.024771620926049686,0.07950910859720664,16,15,0.17835165257547617,False
female,preteen_10_12,Z,6,-0.13285453139898418,0.07670512650844966,-0.01648150600659444,-0.1466812407027224,16,15,0.5369358855591476,False
female,preteen_10_12,Z,7,0.021780306685026563,0.7210952323904167,-0.032136855893949455,-0.002724381884258799,16,15,0.9336506885503488,False
