sex,age_group,metric,module,beta_CTL_minus_ASD,p_uncorrected,mean_ASD,mean_CTL,n_ASD,n_CTL,p_FDR,FDR_significant
female,preteen_10_12,PC,1,-0.07058154029418354,0.029512549157198174,0.5451195776563165,0.45180593871367186,16,15,0.481049148169129,False
female,preteen_10_12,PC,2,-0.03608640314940853,0.11453551146884024,0.6189821152498156,0.5950073715762602,16,15,0.481049148169129,False
female,preteen_10_12,PC,3,-0.008509576994392396,0.8998116526517705,0.42529336465902545,0.4228868656907814,16,15,0.9805343024325857,False
female,preteen_10_12,PC,4,-0.07425134788089292,0.06620875149625657,0.4931106656098922,0.44207679792357535,16,15,0.481049148169129,False
female,preteen_10_12,PC,5,-0.017475548725848545,0.7997291869320611,0.404942431959568,0.3940450452867965,16,15,0.9634740050125531,False
female,preteen_10_12,PC,6,-0.022892157358484877,0.6763285846270612,0.41294317060152513,0.4222164524515273,16,15,0.9634740050125531,False
female,preteen_10_12,PC,7,0.013355593251382372,0.6795608230930423,0.5175816284200785,0.521411704218932,16,15,0.9634740050125531,False
female,preteen_10_12,Z,1,0.11994253189477935,0.09236122579602729,-0.06610555938424341,0.02383374803702097,16,15,0.481049148169129,False
female,preteen_10_12,Z,2,-0.02671119315938655,0.6787809413290113,-0.09173350703132944,-0.12817654926934638,16,15,0.9634740050125531,False
female,preteen_10_12,Z,3,0.16354258534797878,0.08457394953349595,-0.17815014406299362,-0.06065620679144644,16,15,0.481049148169129,False
female,preteen_10_12,Z,4,0.01805885620644145,0.7624677649991654,-0.04911983138174262,-0.04231579395825566,16,15,0.9634740050125531,False
female,preteen_10_12,Z,5,-0.05986670076249325,0.435527950211792,-0.09212476665640269,-0.15996219667169168,16,15,0.9146086954447633,False
female,preteen_10_12,Z,6,0.022889496911460434,0.7392915756723278,0.08430195699081461,0.07553905010692151,16,15,0.9634740050125531,False
female,preteen_10_12,Z,7,-0.009899523630077693,0.8258348614393312,0.010554175696087182,-0.012875166909326396,16,15,0.9634740050125531,False
female,preteen_10_12,Strength,1,1.8599914255909227,0.2577557610986756,12.718312659217874,13.241633891766847,16,15,0.8864054125829899,False
female,preteen_10_12,Strength,2,-0.028326202354449714,0.9805343024325857,9.192258023893906,8.57496344543169,16,15,0.9805343024325857,False
female,preteen_10_12,Strength,3,-0.8272624624733002,0.3426350443894678,4.662930889147482,3.622100249828309,16,15,0.8864054125829899,False
female,preteen_10_12,Strength,4,0.0912593654347994,0.9527724000225462,10.111649286569113,10.197332957375576,16,15,0.9805343024325857,False
female,preteen_10_12,Strength,5,-0.851913589396292,0.3798880339641385,5.498143188727649,4.223620140353028,16,15,0.8864054125829899,False
female,preteen_10_12,Strength,6,-0.5251135300604668,0.8236460382416719,16.35139703238211,14.382357455298218,16,15,0.9634740050125531,False
female,preteen_10_12,Strength,7,1.8605797467496519,0.2964179839544028,11.926503048706493,11.817500608589569,16,15,0.8864054125829899,False
