scenario,sex,age_group,metric,module,mean_ASD,mean_CTL,beta_CTL_minus_ASD,p_DX,p_SITE,r2,n_ASD,n_CTL,note,p_DX_FDR,DX_FDR_significant
ABIDE1_fd2,male,teen_13_17,PC,1,0.3623663702436253,0.362766203919884,-0.0021037268303700503,0.8689955196701289,0.008113274383296091,0.12932242332415922,93,110,,0.9287324263153588,False
ABIDE1_fd2,male,teen_13_17,PC,2,0.513712007988062,0.5050187482113785,-0.005489146630298983,0.715730005587238,2.55531647401788e-09,0.2864099677878067,93,110,,0.9287324263153588,False
ABIDE1_fd2,male,teen_13_17,PC,3,0.43637613801693836,0.43945302630308203,0.007726691180724415,0.5691496158803231,5.988448195587106e-08,0.2574760497238423,93,110,,0.9287324263153588,False
ABIDE1_fd2,male,teen_13_17,PC,4,0.4765257554819284,0.4623431782984061,-0.0017167575260117474,0.9287324263153588,4.1239580202467095e-08,0.26238811960392683,93,110,,0.9287324263153588,False
ABIDE1_fd2,male,teen_13_17,PC,5,0.4180825099438942,0.420737855525008,0.010970102848239096,0.43952781281488745,2.362655858688964e-06,0.22224377796499106,93,110,,0.9287324263153588,False
ABIDE1_fd2,male,teen_13_17,PC,6,0.3928136609929199,0.38851989630926254,0.012765061310656689,0.4341595997652943,1.3746088914742282e-14,0.38089515131875373,93,110,,0.9287324263153588,False
ABIDE1_fd2,male,teen_13_17,PC,7,0.5156303306706482,0.5006197366416294,-0.00248577115259787,0.8855711512035298,5.374301679814581e-07,0.23908436670705724,93,110,,0.9287324263153588,False
ABIDE1_fd2,male,teen_13_17,PC_neg,1,0.029924170703459502,0.017567668866014765,-0.014488783464871115,0.03681242645938705,5.6037782843338394e-06,0.22425309253048475,93,110,,0.1456362568873258,False
ABIDE1_fd2,male,teen_13_17,PC_neg,2,0.026916079470770325,0.01735699480821686,-0.014038210246867841,0.08322071822132901,5.97395233787957e-07,0.24014607146803535,93,110,,0.1456362568873258,False
ABIDE1_fd2,male,teen_13_17,PC_neg,3,0.013653944672526843,0.008279740299571077,-0.006896755685268094,0.15787270633789866,0.0011330992613717398,0.15937733180143665,93,110,,0.22102178887305812,False
ABIDE1_fd2,male,teen_13_17,PC_neg,4,0.014238559024609042,0.009851638199940832,-0.006750645773928027,0.19047232766074354,4.287272674618363e-06,0.2185999377433595,93,110,,0.2222177156042008,False
ABIDE1_fd2,male,teen_13_17,PC_neg,5,0.014326592471821786,0.0073442566017625915,-0.0088284586455449,0.06290133776411581,0.0026108076085340345,0.1529674191494903,93,110,,0.1456362568873258,False
ABIDE1_fd2,male,teen_13_17,PC_neg,6,0.019242633794196374,0.01370457800000691,-0.00799263060575449,0.07239744090302898,8.002948515476279e-08,0.2594232051727282,93,110,,0.1456362568873258,False
ABIDE1_fd2,male,teen_13_17,PC_neg,7,0.01652848536700701,0.013275566993592992,-0.005909295539239572,0.34013940011266003,9.303088508252159e-05,0.18459704337373972,93,110,,0.34013940011266003,False
ABIDE1_fd2,male,teen_13_17,PC_pos,1,0.3548378240192512,0.3599502684786346,0.0021415413102396255,0.8648982293921276,0.0010109569525596819,0.15662146175068814,93,110,,0.9738533434215507,False
ABIDE1_fd2,male,teen_13_17,PC_pos,2,0.5112487953713043,0.5038466145384495,-0.004204334659092076,0.7808363255170085,4.382887693174443e-09,0.28146002788134983,93,110,,0.9738533434215507,False
ABIDE1_fd2,male,teen_13_17,PC_pos,3,0.43432392621337323,0.43856094191119543,0.008941617315999014,0.5105211217907414,5.935056637901618e-08,0.25769857348469727,93,110,,0.9738533434215507,False
ABIDE1_fd2,male,teen_13_17,PC_pos,4,0.4749759044343618,0.4616319732967272,-0.0006291986697880749,0.9738533434215507,3.982276449542471e-08,0.26251669800665123,93,110,,0.9738533434215507,False
ABIDE1_fd2,male,teen_13_17,PC_pos,5,0.4166153624592494,0.4195549900507688,0.011302459577242751,0.42570951170453697,1.7253190166942417e-06,0.22539625487162074,93,110,,0.9738533434215507,False
ABIDE1_fd2,male,teen_13_17,PC_pos,6,0.38814378986186,0.3842060552940499,0.01395077763777642,0.400809292179416,1.6784531551553152e-14,0.3794381334719569,93,110,,0.9738533434215507,False
ABIDE1_fd2,male,teen_13_17,PC_pos,7,0.5139127302108346,0.4988433224291954,-0.002245376934834419,0.8969091097346755,3.986669720473354e-07,0.24193979679589528,93,110,,0.9738533434215507,False
ABIDE1_fd2,male,teen_13_17,strength_neg,1,0.35647860289395045,0.1760611591077002,-0.19843646409538676,0.04527287624841221,0.0012019294836985881,0.16694297987235485,93,110,,0.111170692930732,False
ABIDE1_fd2,male,teen_13_17,strength_neg,2,0.37251162441827923,0.18574263923818415,-0.222339853843476,0.03760767787531634,1.688533016338221e-05,0.21272535700304496,93,110,,0.111170692930732,False
ABIDE1_fd2,male,teen_13_17,strength_neg,3,0.21689595399577988,0.07544778828368043,-0.1564638414710784,0.04764458268459943,0.02667797039045949,0.1263356280638368,93,110,,0.111170692930732,False
ABIDE1_fd2,male,teen_13_17,strength_neg,4,0.21582847834968652,0.10589731651725191,-0.13536293749198894,0.08795818006429222,0.0008297292772455142,0.1658847712187559,93,110,,0.11383960174829234,False
ABIDE1_fd2,male,teen_13_17,strength_neg,5,0.1488814472732254,0.0872272835256164,-0.07755703907250955,0.08831998873491116,0.0019792570447674015,0.15507121672197666,93,110,,0.11383960174829234,False
ABIDE1_fd2,male,teen_13_17,strength_neg,6,0.24126910931686835,0.18389149728533505,-0.09529121886879854,0.11769030223150345,9.202426640893901e-08,0.25609705803529104,93,110,,0.11769030223150345,False
ABIDE1_fd2,male,teen_13_17,strength_neg,7,0.18878633997041144,0.11407190321327805,-0.09650250032789465,0.09757680149853629,0.0007301800802184481,0.16632238019510714,93,110,,0.11383960174829234,False
ABIDE1_fd2,male,teen_13_17,strength_pos,1,11.612686022717407,12.12284376601084,0.003916153277101098,0.9959587763847514,2.2842954112553343e-09,0.28766631835463685,93,110,,0.9959587763847514,False
ABIDE1_fd2,male,teen_13_17,strength_pos,2,14.248486278710823,14.3609504371448,-0.1431821396069423,0.869457129481988,3.2361213539662717e-09,0.2834666465712202,93,110,,0.9959587763847514,False
ABIDE1_fd2,male,teen_13_17,strength_pos,3,13.034276795248406,12.799769746661187,-0.24811405254775515,0.7117987511997406,0.004650362197293446,0.13724871492524882,93,110,,0.9959587763847514,False
ABIDE1_fd2,male,teen_13_17,strength_pos,4,9.709774547473504,10.117719414017415,0.3408098453483097,0.6276317892927787,0.000450839463269994,0.16690143819338366,93,110,,0.9959587763847514,False
ABIDE1_fd2,male,teen_13_17,strength_pos,5,15.297036094260205,15.990576252509436,0.9639392791152155,0.2573485195832218,4.791704245839282e-12,0.3386616891386226,93,110,,0.9007198185412764,False
ABIDE1_fd2,male,teen_13_17,strength_pos,6,7.8641019877292395,8.697451997174845,1.1283352843033652,0.03434234409439111,1.1688143235943646e-08,0.279296760430505,93,110,,0.24039640866073778,False
ABIDE1_fd2,male,teen_13_17,strength_pos,7,9.957650904487906,10.56118028442581,0.5455347968905807,0.39770772700039264,0.01710601923028955,0.12267036361509509,93,110,,0.9279846963342495,False
ABIDE1_fd2,male,teen_13_17,z,1,7.223459695415302e-18,6.842072128503873e-18,-8.594909432710373e-19,0.9251571092414738,0.9440502637644087,0.02736815372300927,93,110,,0.9251571092414738,False
ABIDE1_fd2,male,teen_13_17,z,2,-9.860690519789022e-18,1.096912964500389e-17,2.2983627927028964e-17,0.10169418661679848,0.930684656751417,0.04037536097365757,93,110,,0.2640045423502721,False
ABIDE1_fd2,male,teen_13_17,z,3,1.8889211182858565e-18,-8.927254979023079e-19,-4.944546962005816e-18,0.6416623349885633,0.7786912779937719,0.04116313776668257,93,110,,0.8983272689839886,False
ABIDE1_fd2,male,teen_13_17,z,4,-2.9067499104629294e-18,1.2434813280070111e-17,1.749953497097652e-17,0.11314480386440233,0.9377087271407119,0.03818885116939219,93,110,,0.2640045423502721,False
ABIDE1_fd2,male,teen_13_17,z,5,3.572359727688242e-18,2.841357417548211e-19,-3.573798191803821e-18,0.7947038346082314,0.4760620691671714,0.058471189896017295,93,110,,0.9251571092414738,False
ABIDE1_fd2,male,teen_13_17,z,6,1.5753740691205665e-18,1.2787390194343317e-17,1.406198413158876e-17,0.08359389130566904,0.5020292136102558,0.0660425924650454,93,110,,0.2640045423502721,False
ABIDE1_fd2,male,teen_13_17,z,7,-4.172263106775245e-18,7.7499334511171475e-19,5.115340344921119e-18,0.6319092936832669,0.7831699243155081,0.041626316908846994,93,110,,0.8983272689839886,False
ABIDE1_fd2,male,teen_13_17,z_neg,1,8.80754983129885e-19,4.447933682166325e-18,3.469464393294806e-18,0.09795946465523742,0.4520804691761575,0.07368771494427762,93,110,,0.25959068290755016,False
ABIDE1_fd2,male,teen_13_17,z_neg,2,1.002782086758206e-18,6.762267513625953e-19,-6.041983883131757e-19,0.7164141606926414,0.9788155696830095,0.02180147681099409,93,110,,0.7164141606926414,False
ABIDE1_fd2,male,teen_13_17,z_neg,3,9.55030558817339e-19,-1.0765799026668185e-18,-1.9553561750478415e-18,0.04764271349412322,0.9655088503577746,0.04630680224756223,93,110,,0.25959068290755016,False
ABIDE1_fd2,male,teen_13_17,z_neg,4,-2.4870587469201514e-20,1.5980482930210585e-18,1.4615755910659292e-18,0.4358015907002245,0.9885562695127816,0.022774054303152047,93,110,,0.6101222269803143,False
ABIDE1_fd2,male,teen_13_17,z_neg,5,2.4699066176310495e-19,1.635751791767472e-18,9.717174538327575e-19,0.5532361862807688,0.6618218063833161,0.05128201317445391,93,110,,0.6454422173275636,False
ABIDE1_fd2,male,teen_13_17,z_neg,6,1.1400677295881983e-17,6.372968530965184e-18,-6.180945360848159e-18,0.11125314981752149,0.02165690229115364,0.12276024646298722,93,110,,0.25959068290755016,False
ABIDE1_fd2,male,teen_13_17,z_neg,7,4.689882208478004e-19,-2.8836961678575495e-19,-9.334284301417e-19,0.16963014748656316,0.6664598068397534,0.05365583648041006,93,110,,0.29685275810148554,False
ABIDE1_fd2,male,teen_13_17,z_pos,1,-3.834697556297811e-19,2.2122308683069977e-18,6.991164694576651e-19,0.9411900894452541,0.7072348325296537,0.04547385478162791,93,110,,0.9411900894452541,False
ABIDE1_fd2,male,teen_13_17,z_pos,2,-8.362486330644324e-18,1.0403925196103811e-17,2.0690402406931868e-17,0.1399321473379129,0.9055924766547019,0.04074768243789739,93,110,,0.43521940133715964,False
ABIDE1_fd2,male,teen_13_17,z_pos,3,1.1626999641851716e-18,-7.906133660209446e-19,-3.7825134374459734e-18,0.7231576133787075,0.7410030212413914,0.04328390459256504,93,110,,0.8436838822751589,False
ABIDE1_fd2,male,teen_13_17,z_pos,4,-9.295382066614078e-19,1.1496485581700838e-17,1.4504285284075767e-17,0.1865226005730684,0.9094211304066603,0.03775408550459447,93,110,,0.43521940133715964,False
ABIDE1_fd2,male,teen_13_17,z_pos,5,5.146925196428036e-18,4.807196090167697e-19,-4.976275046144341e-18,0.7163739189239183,0.4910974398076229,0.05788222229894957,93,110,,0.8436838822751589,False
ABIDE1_fd2,male,teen_13_17,z_pos,6,-4.430339863531551e-18,1.3926450180647055e-17,1.9208658123546357e-17,0.024805410274034444,0.8369613413254774,0.06033208990209371,93,110,,0.17363787191824112,False
ABIDE1_fd2,male,teen_13_17,z_pos,7,-4.6838866204273916e-18,1.694171498616309e-18,6.660703763944451e-18,0.5252802644877173,0.8415491929578133,0.038527273637666615,93,110,,0.8436838822751589,False
