scenario,sex,age_group,metric,module,mean_ASD,mean_CTL,n_ASD,n_CTL,beta_CTL_minus_ASD_m1,p_DX_m1,p_SITE_m1,p_IQ_m1,p_RIGHT_HANDED_m1,n_model_m1,n_model_ASD_m1,n_model_CTL_m1,note_m1,beta_CTL_minus_ASD_m2,p_DX_m2,p_SITE_m2,p_IQ_m2,p_RIGHT_HANDED_m2,n_model_m2,n_model_ASD_m2,n_model_CTL_m2,note_m2,beta_CTL_minus_ASD_m3,p_DX_m3,p_SITE_m3,p_IQ_m3,p_RIGHT_HANDED_m3,n_model_m3,n_model_ASD_m3,n_model_CTL_m3,note_m3,p_DX_FDR_m1,DX_FDR_significant_m1,p_DX_FDR_m2,DX_FDR_significant_m2,p_DX_FDR_m3,DX_FDR_significant_m3
OVERALL_ageSexMatched_fd-0.2,male,child_0_9,PC,1,0.8517586450826712,0.8512720575733139,64,70,-0.00041695264601242677,0.7147682015749806,0.4769659424343191,,,134,64,70,,-0.0015553951769390062,0.2485844699487363,0.5318339337056173,0.5154387454392962,,116,54,62,,0.00042870877880984987,0.8061729145567954,0.5406902779023839,0.9362995403473798,0.04675663636368968,89,39,50,,0.7147682015749806,False,0.29001521494019233,False,0.894173949893358,False
OVERALL_ageSexMatched_fd-0.2,male,child_0_9,PC,2,0.8524273034678824,0.8535551035458763,64,70,0.0005762584396325373,0.4404466465590734,0.01694002781383001,,,134,64,70,,0.0005908224571965492,0.5094860828744157,0.04684814569975681,0.6638867955839104,,116,54,62,,0.0014943631026373971,0.22059267744694652,0.1428966366427724,0.2458149389651162,0.3296947347430776,89,39,50,,0.5138544209855856,False,0.5094860828744157,False,0.30882974842572514,False
OVERALL_ageSexMatched_fd-0.2,male,child_0_9,PC,3,0.8434010793156675,0.8408896419601106,64,70,-0.0027626246761021734,0.023385026973592304,0.06453347376031965,,,134,64,70,,-0.0038818665072676423,0.008071716634783652,0.22935214237643833,0.8081047281414389,,116,54,62,,-0.0034353426260895215,0.08702718129870342,0.328681644852474,0.7901696677935623,0.9085045312159671,89,39,50,,0.08184759440757307,False,0.04204179492153722,True,0.304595134545462,False
OVERALL_ageSexMatched_fd-0.2,male,child_0_9,PC,4,0.8482608515574858,0.8473318662018038,64,70,-0.0016790132197662029,0.046237133857744014,0.012016592503778659,,,134,64,70,,-0.002276181471076097,0.02291026884164734,0.019315978719083547,0.905102875930445,,116,54,62,,-0.0016321679931984856,0.2035560450321297,0.0624631644030937,0.8652641719414883,0.9664693885600066,89,39,50,,0.10788664566806937,False,0.05345729396384379,False,0.30882974842572514,False
OVERALL_ageSexMatched_fd-0.2,male,child_0_9,PC,5,0.8480846200536651,0.8454134145215167,64,70,-0.0030528436464991844,0.009110041719804502,0.32880395150943054,,,134,64,70,,-0.0034653271337408004,0.012011941406153491,0.46375898627755197,0.6817982325811053,,116,54,62,,-0.0029709447182480475,0.08540432005509323,0.8557947544459688,0.2472505786324902,0.5451018040728267,89,39,50,,0.06377029203863152,False,0.04204179492153722,True,0.304595134545462,False
OVERALL_ageSexMatched_fd-0.2,male,child_0_9,PC,6,0.8433920312062793,0.8423272853737591,64,70,-0.001905135545486659,0.06296840003388399,0.0019591689898928915,,,134,64,70,,-0.002155532574268329,0.08200651159917803,0.01708614563298377,0.29143734020043244,,116,54,62,,-0.0021934872297281194,0.18724731002562003,0.058453060553988676,0.45965993079787587,0.8093544430668106,89,39,50,,0.11019470005929698,False,0.14351139529856155,False,0.30882974842572514,False
OVERALL_ageSexMatched_fd-0.2,male,child_0_9,PC,7,0.8541712178408032,0.8535814517527605,64,70,-0.0006485384223622372,0.37159882306739733,0.005626588705196506,,,134,64,70,,-0.0011598663178854912,0.17042310579418388,0.04981851832033886,0.8951174077717855,,116,54,62,,0.00014580307497791273,0.894173949893358,0.10396891809577763,0.2664145715904448,0.672182434794381,89,39,50,,0.5138544209855856,False,0.23859234811185742,False,0.894173949893358,False
OVERALL_ageSexMatched_fd-0.2,male,child_0_9,PC_pos,1,0.8350208814335014,0.8354562673697706,64,70,-0.0013526963937028219,0.6842403468351048,0.6591486925630268,,,134,64,70,,-0.004430804476739783,0.23897602939986415,0.6295544476556731,0.05060347854677263,,116,54,62,,-0.0027114780612087497,0.5283471120239731,0.4099504573262541,0.0721119894558504,0.191196201093161,89,39,50,,0.7982804046409556,False,0.41080157363411757,False,0.5554387875763975,False
OVERALL_ageSexMatched_fd-0.2,male,child_0_9,PC_pos,2,0.8326068103086137,0.8335314991646408,64,70,-0.0024922392041189525,0.44357559946208275,0.03686266449181438,,,134,64,70,,-0.004983405141867611,0.19138333024359563,0.04629512957666011,0.18459077229255616,,116,54,62,,-0.005724176080377286,0.27282465217370006,0.11870934972941481,0.156239141851032,0.22618148191719095,89,39,50,,0.7762572990586448,False,0.41080157363411757,False,0.47744314130397514,False
OVERALL_ageSexMatched_fd-0.2,male,child_0_9,PC_pos,3,0.8131126231122223,0.8067237943013241,64,70,-0.0069891995424253405,0.1746881917700826,0.023889370505221337,,,134,64,70,,-0.0093098058199855,0.09996917155390266,0.028356191621777646,0.659478756666785,,116,54,62,,-0.011186270514183638,0.081956935904423,0.004139552930249572,0.10967869442425508,0.6425144589981903,89,39,50,,0.7603160813435426,False,0.41080157363411757,False,0.47744314130397514,False
OVERALL_ageSexMatched_fd-0.2,male,child_0_9,PC_pos,4,0.82926472078002,0.8283040339601868,64,70,-0.001807691953432165,0.5601013596401102,0.4998739622668865,,,134,64,70,,-0.0046557448917385336,0.1711633180406438,0.7977264921583407,0.22102585271678002,,116,54,62,,-0.005529818536418429,0.17649413285418605,0.6551281439151107,0.06191505396175597,0.9448648500278185,89,39,50,,0.7841419034961543,False,0.41080157363411757,False,0.47744314130397514,False
OVERALL_ageSexMatched_fd-0.2,male,child_0_9,PC_pos,5,0.8217193678242691,0.817942344896903,64,70,-0.004631408839596938,0.3258497491472325,0.1506528290152315,,,134,64,70,,-0.0059325244951670825,0.2934296954529411,0.1632819678581723,0.46576127319308236,,116,54,62,,-0.006092183498213333,0.4162352950321929,0.33661056302217723,0.23365429391049727,0.6407515117468946,89,39,50,,0.7603160813435426,False,0.41080157363411757,False,0.5554387875763975,False
