scenario,sex,age_group,metric,module,mean_ASD,mean_CTL,n_ASD,n_CTL,beta_CTL_minus_ASD_m1,p_DX_m1,p_SITE_m1,p_IQ_m1,p_RIGHT_HANDED_m1,n_model_m1,n_model_ASD_m1,n_model_CTL_m1,note_m1,beta_CTL_minus_ASD_m2,p_DX_m2,p_SITE_m2,p_IQ_m2,p_RIGHT_HANDED_m2,n_model_m2,n_model_ASD_m2,n_model_CTL_m2,note_m2,beta_CTL_minus_ASD_m3,p_DX_m3,p_SITE_m3,p_IQ_m3,p_RIGHT_HANDED_m3,n_model_m3,n_model_ASD_m3,n_model_CTL_m3,note_m3,p_DX_FDR_m1,DX_FDR_significant_m1,p_DX_FDR_m2,DX_FDR_significant_m2,p_DX_FDR_m3,DX_FDR_significant_m3
OVERALL_ageSexMatched_fd-0.2,male,adult_18_plus,PC,1,0.8491726190505837,0.8506102875836812,113,131,0.0003253728427249705,0.7307652014421419,0.0026019170687742142,,,244,113,131,,0.0003217137950080051,0.7341366842164236,0.003021000405464022,0.6466629388526557,,244,113,131,,-0.0006116444743948339,0.5720520378949139,0.0008772611475610501,0.8613531588538064,0.58764698586145,190,92,98,,0.7307652014421419,False,0.7341366842164236,False,0.6670794571019203,False
OVERALL_ageSexMatched_fd-0.2,male,adult_18_plus,PC,2,0.8514127318199128,0.8460015760321143,113,131,-0.009747050795824642,0.20336540702495703,0.24069416620119305,,,244,113,131,,-0.00974989567010709,0.20425735736505488,0.2547291831127268,0.9648702980262471,,244,113,131,,-0.01303934342547988,0.20047309087645832,0.33241615735464475,0.9659756420881112,0.376811620944633,190,92,98,,0.38105071625927855,False,0.3866304924460074,False,0.476366327022434,False
OVERALL_ageSexMatched_fd-0.2,male,adult_18_plus,PC,3,0.8383431467842208,0.8387893150210834,113,131,-0.0017457479256256375,0.13620544740492102,8.928769129903738e-10,,,244,113,131,,-0.0017417751509785084,0.13784465501942395,1.0548889937324185e-09,0.687238728489245,,244,113,131,,-0.0023594818380308913,0.09276193470664701,4.302081376662119e-09,0.25813280894896845,0.8093992316953501,190,92,98,,0.38105071625927855,False,0.3866304924460074,False,0.476366327022434,False
OVERALL_ageSexMatched_fd-0.2,male,adult_18_plus,PC,4,0.8456599072915895,0.8465881057795422,113,131,-0.0005038006119326491,0.438966386070519,2.1652453249615755e-08,,,244,113,131,,-0.0005076355986244965,0.43603546759119877,2.0508043173311724e-08,0.48488526980672497,,244,113,131,,-0.0007429293291287779,0.34026166215888143,7.241999115590464e-08,0.8757671934568634,0.532346338228593,190,92,98,,0.5266317519676224,False,0.5134584491904229,False,0.476366327022434,False
OVERALL_ageSexMatched_fd-0.2,male,adult_18_plus,PC,5,0.8449064669611533,0.8463301766010672,113,131,0.000668198596505909,0.45139864454367623,1.7212572822676468e-08,,,244,113,131,,0.0006816195282961929,0.44010724216321967,6.1361365746992136e-09,0.07205694942504433,,244,113,131,,0.00044578534688308365,0.6670794571019203,4.157310928938354e-08,0.06150344903600988,0.25307402744574276,190,92,98,,0.5266317519676224,False,0.5134584491904229,False,0.6670794571019203,False
OVERALL_ageSexMatched_fd-0.2,male,adult_18_plus,PC,6,0.8411944868372331,0.8419254973867107,113,131,-0.000990860403940995,0.21774326643387346,6.491292299295035e-12,,,244,113,131,,-0.0009839550079556447,0.22093170996914707,7.287456107985232e-12,0.30769727550278597,,244,113,131,,-0.0011875170155884393,0.22357530916208523,1.603680153791491e-10,0.19876229351507355,0.5793478925893615,190,92,98,,0.38105071625927855,False,0.3866304924460074,False,0.476366327022434,False
OVERALL_ageSexMatched_fd-0.2,male,adult_18_plus,PC,7,0.8522253579890862,0.8537097960711971,113,131,0.001050629132608387,0.10158710309540367,0.02059619496080824,,,244,113,131,,0.0010462778293739913,0.10328641173768714,0.0347216473454808,0.42028769658182064,,244,113,131,,0.0007683810890560597,0.33346263446432756,0.11469237010927129,0.20438909035312033,0.864468223023785,190,92,98,,0.38105071625927855,False,0.3866304924460074,False,0.476366327022434,False
OVERALL_ageSexMatched_fd-0.2,male,adult_18_plus,PC_pos,1,0.8319399641814366,0.8347892566573084,113,131,6.198563357935616e-05,0.9797647449146724,0.0009649652143797181,,,244,113,131,,6.664372431824939e-05,0.9782912659057748,0.0012014061978602238,0.8214216719089177,,244,113,131,,-0.003796606402357579,0.15033293178453627,0.0002851448071854164,0.7881451029991875,0.413921048569928,190,92,98,,0.9797647449146724,False,0.9782912659057748,False,0.21904498589210117,False
OVERALL_ageSexMatched_fd-0.2,male,adult_18_plus,PC_pos,2,0.8325736320214618,0.8267340301395412,113,131,-0.012244600506548162,0.11736770200614012,0.187215914387331,,,244,113,131,,-0.012227630784455094,0.11865383112932835,0.19397278006641533,0.7966336735463214,,244,113,131,,-0.016326959095132085,0.11131656583664414,0.2711642252461106,0.8807076853368906,0.5580777023681662,190,92,98,,0.2738579713476603,False,0.2768589393017662,False,0.21904498589210117,False
OVERALL_ageSexMatched_fd-0.2,male,adult_18_plus,PC_pos,3,0.7976143861194203,0.8010133916714084,113,131,-0.007832898195212892,0.07383610246894223,2.226342548115935e-10,,,244,113,131,,-0.0077661262448616986,0.07482950406680969,7.976464445803584e-11,0.06912056632029798,,244,113,131,,-0.013905736485659537,0.007422460835653542,6.2350820997214e-10,0.05795297381968135,0.3354936128546304,190,92,98,,0.2584263586412978,False,0.2619032642338339,False,0.051957225849574795,False
