scenario,sex,age_group,metric,module,mean_ASD,mean_CTL,n_ASD,n_CTL,beta_CTL_minus_ASD_m1,p_DX_m1,p_SITE_m1,p_IQ_m1,p_RIGHT_HANDED_m1,n_model_m1,n_model_ASD_m1,n_model_CTL_m1,note_m1,beta_CTL_minus_ASD_m2,p_DX_m2,p_SITE_m2,p_IQ_m2,p_RIGHT_HANDED_m2,n_model_m2,n_model_ASD_m2,n_model_CTL_m2,note_m2,beta_CTL_minus_ASD_m3,p_DX_m3,p_SITE_m3,p_IQ_m3,p_RIGHT_HANDED_m3,n_model_m3,n_model_ASD_m3,n_model_CTL_m3,note_m3,p_DX_FDR_m1,DX_FDR_significant_m1,p_DX_FDR_m2,DX_FDR_significant_m2,p_DX_FDR_m3,DX_FDR_significant_m3
OVERALL_ageSexMatched_fd-0.2,female,teen_13_17,PC,1,0.8469932868301946,0.8499076645974201,18,42,0.004014944467903861,0.041234427141089214,0.019651169804526192,,,60,18,42,,0.004432022958483189,0.04210047584887601,0.04248120470986517,0.9107172080634658,,55,16,39,,0.004581658484644854,0.088966262476543,0.08127563573468832,0.3044950391629017,0.09029225537916123,43,12,31,,0.14432049499381225,False,0.2947033309421321,False,0.2136231535067223,False
OVERALL_ageSexMatched_fd-0.2,female,teen_13_17,PC,2,0.8516848348218217,0.8512715126080979,18,42,-0.0010677040345050959,0.3314414353441456,0.007327338011132095,,,60,18,42,,-0.0002452626333933408,0.8237871571730034,0.0033094468660804736,0.6496129337197735,,55,16,39,,-0.00038797366932281224,0.7698513246863953,0.005115526387647679,0.9474399767319125,0.11031445955472279,43,12,31,,0.520699071550854,False,0.8237871571730034,False,0.7698513246863953,False
OVERALL_ageSexMatched_fd-0.2,female,teen_13_17,PC,3,0.8405480208585046,0.8370569967298176,18,42,-0.0028329828960548947,0.15585822447193995,0.1726115645839606,,,60,18,42,,-0.0016536488321337375,0.43772433237682157,0.15358011061180799,0.570771812205536,,55,16,39,,-0.004422197495783563,0.07807322576905794,0.23236164792808378,0.27290845166813804,0.9944137333710191,43,12,31,,0.36366919043452656,False,0.8237871571730034,False,0.2136231535067223,False
OVERALL_ageSexMatched_fd-0.2,female,teen_13_17,PC,4,0.8468141960907779,0.8451228745769922,18,42,-0.003513900906994716,0.030606060850004745,0.496421781615911,,,60,18,42,,-0.002482206012521894,0.10981623896716097,0.3333763432253879,0.8693168473917525,,55,16,39,,-0.0030153667827094027,0.12207037343241274,0.5347224612862927,0.927709837396441,0.2658701324955582,43,12,31,,0.14432049499381225,False,0.3843568363850634,False,0.2136231535067223,False
OVERALL_ageSexMatched_fd-0.2,female,teen_13_17,PC,5,0.8432530547994852,0.8441261822828183,18,42,-0.0015627123669014614,0.4460540120235048,0.05642414645372198,,,60,18,42,,-0.0009501854965875689,0.6697035652007485,0.15581927545486904,0.915986813942419,,55,16,39,,-0.00393025042421602,0.1135399053390606,0.10440505672249549,0.251090876856397,0.7958667326590367,43,12,31,,0.520699071550854,False,0.8237871571730034,False,0.2136231535067223,False
OVERALL_ageSexMatched_fd-0.2,female,teen_13_17,PC,6,0.8419922736035255,0.8410083046461533,18,42,-0.001239846802509284,0.446313489900732,0.006393906425451665,,,60,18,42,,-0.0005371095160790484,0.7539125779264242,0.005979102438411035,0.9420404073269658,,55,16,39,,-0.0014974448234646304,0.45255984791781445,0.02319892080255629,0.9243778081302814,0.11703243385252428,43,12,31,,0.520699071550854,False,0.8237871571730034,False,0.5279864892374502,False
OVERALL_ageSexMatched_fd-0.2,female,teen_13_17,PC,7,0.8532709648241631,0.8533739926020357,18,42,0.00041177728207758557,0.7298844833289037,0.015505754458140052,,,60,18,42,,0.0008412445485272285,0.5037540804121784,0.008442645095347014,0.28028762913281746,,55,16,39,,0.001237211573950528,0.43607584591783366,0.017674937093630265,0.5837653558213124,0.5056983245278591,43,12,31,,0.7298844833289037,False,0.8237871571730034,False,0.5279864892374502,False
OVERALL_ageSexMatched_fd-0.2,female,teen_13_17,PC_pos,1,0.8266973422112327,0.8329910445332066,18,42,0.008973119578858033,0.11634975583083579,0.002642665145763501,,,60,18,42,,0.010669964887767495,0.09209692712547518,0.009634340148991869,0.855965039419556,,55,16,39,,0.010380993599451958,0.19510651937392195,0.014539110041601437,0.28160408506354334,0.4098649298984248,43,12,31,,0.3527418445037933,False,0.5843949826079216,False,0.4552485452058179,False
OVERALL_ageSexMatched_fd-0.2,female,teen_13_17,PC_pos,2,0.8362387666861648,0.8340356429297331,18,42,-0.0051358265011963306,0.15117507621591142,0.008886526040160329,,,60,18,42,,-0.002946557533347459,0.41742498757708685,0.006034720096294725,0.7475444168763244,,55,16,39,,-0.00018532329095981986,0.9674724724079642,0.024183191047473265,0.7977101311157351,0.6683336717170041,43,12,31,,0.3527418445037933,False,0.5843949826079216,False,0.9674724724079642,False
OVERALL_ageSexMatched_fd-0.2,female,teen_13_17,PC_pos,3,0.8011715720049936,0.7995562304130046,18,42,-0.00033222130618863754,0.9724346099814584,0.6799008167377758,,,60,18,42,,0.00364473960779068,0.7284282319304249,0.8623499948478655,0.5679618063478388,,55,16,39,,-0.005754574500859755,0.6562679841577411,0.8859445476141607,0.9455853463284861,0.6374931347830176,43,12,31,,0.9724346099814584,False,0.8283884914923119,False,0.8381934832492082,False
