scenario,sex,age_group,metric,module,mean_ASD,mean_CTL,n_ASD,n_CTL,beta_CTL_minus_ASD_m1,p_DX_m1,p_SITE_m1,p_IQ_m1,p_RIGHT_HANDED_m1,n_model_m1,n_model_ASD_m1,n_model_CTL_m1,note_m1,beta_CTL_minus_ASD_m2,p_DX_m2,p_SITE_m2,p_IQ_m2,p_RIGHT_HANDED_m2,n_model_m2,n_model_ASD_m2,n_model_CTL_m2,note_m2,beta_CTL_minus_ASD_m3,p_DX_m3,p_SITE_m3,p_IQ_m3,p_RIGHT_HANDED_m3,n_model_m3,n_model_ASD_m3,n_model_CTL_m3,note_m3,p_DX_FDR_m1,DX_FDR_significant_m1,p_DX_FDR_m2,DX_FDR_significant_m2,p_DX_FDR_m3,DX_FDR_significant_m3
OVERALL_ageSexMatched_fd-0.3,male,teen_13_17,PC,1,0.8503109806222865,0.8441242425846157,132,135,-0.006149104822134779,0.3627996154513967,0.7407161459008009,,,267,132,135,,0.0003825702403625966,0.6680467677566996,4.594991422561286e-06,0.8952015069687523,,248,124,124,,0.000422848861127062,0.6686841060292622,5.016015735674036e-05,0.999159711838274,0.14360470558577224,208,106,102,,0.4232662180266295,False,0.7793878957161495,False,0.7801314570341393,False
OVERALL_ageSexMatched_fd-0.3,male,teen_13_17,PC,2,0.8529241032317627,0.8522111342509628,132,135,-0.0007576237549159915,0.12149152524204894,0.0766580163144511,,,267,132,135,,-0.0008322371855025643,0.10301051746629274,0.06540864861239813,0.19617321685568098,,248,124,124,,-0.0012841707611972557,0.022112085635975498,0.18204424085536872,0.19152934914765304,0.6224132815323741,208,106,102,,0.2371565473128914,False,0.36053681113202457,False,0.07739229972591424,False
OVERALL_ageSexMatched_fd-0.3,male,teen_13_17,PC,3,0.853924545251994,0.8533210644480763,132,135,-0.0007155114769624039,0.18811987520049672,0.11926903701259607,,,267,132,135,,-0.00045919319719352203,0.40739243367398975,0.08057196877877762,0.895116372710339,,248,124,124,,-0.000689359699045284,0.2518747130891833,0.3491077937108306,0.8049011294737787,0.25413800839796136,208,106,102,,0.2633678252806954,False,0.5703494071435856,False,0.4407807479060708,False
OVERALL_ageSexMatched_fd-0.3,male,teen_13_17,PC,4,0.8427515311300166,0.8411393084661533,132,135,-0.0010188693784278675,0.13551802703593793,3.2218550231221664e-11,,,267,132,135,,-0.0008440945848795858,0.23950352986430312,8.715443272148639e-11,0.7036327163835926,,248,124,124,,-0.0007481530547105847,0.326308631960321,2.1185405289066738e-10,0.9184984626596889,0.1157417377391119,208,106,102,,0.2371565473128914,False,0.41913117726253046,False,0.4568320847444494,False
OVERALL_ageSexMatched_fd-0.3,male,teen_13_17,PC,5,0.8399378727370632,0.8378064555636366,132,135,-0.0014641869838516244,0.12345683787782867,8.399708169955045e-13,,,267,132,135,,-0.00127803747806058,0.1916816626148048,4.4346253894895306e-13,0.8211163393549298,,248,124,124,,-0.0015330482011471289,0.15000908994196144,7.629637951366766e-13,0.7981626675007767,0.762839601598088,208,106,102,,0.2371565473128914,False,0.41913117726253046,False,0.3500212098645767,False
OVERALL_ageSexMatched_fd-0.3,male,teen_13_17,PC,6,0.8449703232072466,0.8440531435416951,132,135,-0.0003778754958261568,0.689749671632346,8.568415463109701e-14,,,267,132,135,,-0.00016719620215029096,0.8663349467864472,2.991885591636552e-13,0.4004411625154354,,248,124,124,,-6.392745400783661e-05,0.9531673449111902,4.23514149038701e-12,0.54878958439905,0.3052266211955041,208,106,102,,0.689749671632346,False,0.8663349467864472,False,0.9531673449111902,False
OVERALL_ageSexMatched_fd-0.3,male,teen_13_17,PC,7,0.8418744188657428,0.838324144151421,132,135,-0.002793856013980879,0.00123755952311702,7.013213774758913e-09,,,267,132,135,,-0.003024892454851269,0.0007119489099125238,2.404589836562953e-08,0.8392888011027632,,248,124,124,,-0.002763821151298959,0.00435392555038432,1.1941328486928284e-07,0.8830769233797038,0.47705134130403104,208,106,102,,0.00866291666181914,True,0.004983642369387667,True,0.030477478852690244,True
OVERALL_ageSexMatched_fd-0.3,male,teen_13_17,PC_pos,1,0.835222536954736,0.8277463886802578,132,135,-0.008491757579522502,0.22597402735569833,0.8766325698173314,,,267,132,135,,-0.0017796779663064935,0.45588796231855316,0.0035586703158217168,0.951565345548136,,248,124,124,,-0.0018137850993702326,0.49086817492481305,0.007533448805971371,0.9842185225625408,0.7884882551008354,208,106,102,,0.3954545478724721,False,0.6796620194688957,False,0.7222232435802027,False
OVERALL_ageSexMatched_fd-0.3,male,teen_13_17,PC_pos,2,0.8359236077615663,0.8338668048795664,132,135,-0.002316560539620807,0.20016563906523976,0.006436565750040886,,,267,132,135,,-0.002478957779673649,0.1938600737826136,0.02566496827867721,0.5220606869878115,,248,124,124,,-0.002903895970281331,0.1749534305097258,0.15065302927432733,0.5202553044135466,0.9884709358481466,208,106,102,,0.3954545478724721,False,0.5128646829842495,False,0.49948722509810717,False
OVERALL_ageSexMatched_fd-0.3,male,teen_13_17,PC_pos,3,0.8367188673845742,0.8352296568938122,132,135,-0.0016286951707749691,0.42049240715927244,0.017239854287895557,,,267,132,135,,-0.0014923769537527748,0.4854728710492112,0.057055244924682204,0.9129413288878571,,248,124,124,,-0.0015183610512444871,0.5158737454144305,0.10922572756012436,0.9912466402698543,0.2842431065458697,208,106,102,,0.5886893700229814,False,0.6796620194688957,False,0.7222232435802027,False
