scenario,sex,age_group,metric,module,mean_ASD,mean_CTL,n_ASD,n_CTL,beta_CTL_minus_ASD_m1,p_DX_m1,p_SITE_m1,p_IQ_m1,p_RIGHT_HANDED_m1,n_model_m1,n_model_ASD_m1,n_model_CTL_m1,note_m1,beta_CTL_minus_ASD_m2,p_DX_m2,p_SITE_m2,p_IQ_m2,p_RIGHT_HANDED_m2,n_model_m2,n_model_ASD_m2,n_model_CTL_m2,note_m2,beta_CTL_minus_ASD_m3,p_DX_m3,p_SITE_m3,p_IQ_m3,p_RIGHT_HANDED_m3,n_model_m3,n_model_ASD_m3,n_model_CTL_m3,note_m3,p_DX_FDR_m1,DX_FDR_significant_m1,p_DX_FDR_m2,DX_FDR_significant_m2,p_DX_FDR_m3,DX_FDR_significant_m3
OVERALL_ageSexMatched_fd-0.2,female,preteen_10_12,PC,1,0.8508088259324113,0.8493186613592322,14,46,-0.0030047355192882597,0.2210450825047615,0.15485980796493762,,,60,14,46,,-0.002070917397252836,0.4428719154101272,0.18831899984872133,0.40816992985177103,,59,14,45,,0.002365366154997752,0.5474312777870666,0.3056201449653725,0.20907331053735542,0.2402488167393607,51,11,40,,0.5805137367134631,False,0.6200206815741781,False,0.7508746174205797,False
OVERALL_ageSexMatched_fd-0.2,female,preteen_10_12,PC,2,0.8514036352829699,0.8527675222052148,14,46,-2.1005118552852586e-06,0.9988521573224934,0.5880759316426063,,,60,14,46,,-0.000197452203655799,0.9032462679275742,0.5311201124161417,0.7737013342923686,,59,14,45,,0.002584856065054632,0.20869989067657016,0.772819727725861,0.11178502030452742,0.9770027426722626,51,11,40,,0.9988521573224934,False,0.9032462679275742,False,0.7508746174205797,False
OVERALL_ageSexMatched_fd-0.2,female,preteen_10_12,PC,3,0.8394770062705198,0.8376529617885246,14,46,-0.001066475214365148,0.6649243479784768,0.1094710016861358,,,60,14,46,,-0.002301974960873104,0.39615610382490857,0.11895367110909179,0.2773372278179306,,59,14,45,,-0.003304277201333569,0.4068704853051798,0.13831000187263554,0.26615014979017243,0.417535957553313,51,11,40,,0.9008573404729854,False,0.6200206815741781,False,0.7508746174205797,False
OVERALL_ageSexMatched_fd-0.2,female,preteen_10_12,PC,4,0.8473762209661695,0.8471089411407867,14,46,-0.0016101781124193693,0.24879160144862703,0.09285680545822164,,,60,14,46,,-0.0017097214648803944,0.27102427310466876,0.07693798938029417,0.8773537524199336,,59,14,45,,-0.00118446938229697,0.5807461740923128,0.05629247640396386,0.863915296965031,0.7104420236497885,51,11,40,,0.5805137367134631,False,0.6200206815741781,False,0.7508746174205797,False
OVERALL_ageSexMatched_fd-0.2,female,preteen_10_12,PC,5,0.8438639493280408,0.8456645337998865,14,46,-0.0007135483876638538,0.7721634346911302,0.5005164488555506,,,60,14,46,,-0.0009814491920159957,0.7204801951077824,0.5456220084349723,0.8152167608642201,,59,14,45,,-0.00011902713473763659,0.9756833867128307,0.4791377858370367,0.39967764323926946,0.48374576792303176,51,11,40,,0.9008573404729854,False,0.8405602276257461,False,0.9756833867128307,False
OVERALL_ageSexMatched_fd-0.2,female,preteen_10_12,PC,6,0.8420508842344738,0.8416153951335777,14,46,-0.0014920209900554648,0.33257319554522247,0.02743975674864515,,,60,14,46,,-0.002186558808746879,0.19912240077419413,0.03190223476627499,0.3273868096327422,,59,14,45,,-0.0014524814343864813,0.5517309055021298,0.09621047402107785,0.6605655428980237,0.37530033220806513,51,11,40,,0.5820030922041394,False,0.6200206815741781,False,0.7508746174205797,False
OVERALL_ageSexMatched_fd-0.2,female,preteen_10_12,PC,7,0.8548508502197485,0.852084632498584,14,46,-0.003225269545139242,0.061047027522897764,0.8785943193489403,,,60,14,46,,-0.002074979914764963,0.2610038310189372,0.7954926684348195,0.1382589588701864,,59,14,45,,0.0011606640119474097,0.6436068149319254,0.6029353954048204,0.053953263804703507,0.898351590842286,51,11,40,,0.42732919266028435,False,0.6200206815741781,False,0.7508746174205797,False
OVERALL_ageSexMatched_fd-0.2,female,preteen_10_12,PC_pos,1,0.8358329746489171,0.8326747866527675,14,46,-0.004812419753715658,0.39994280038686875,0.26931366212948427,,,60,14,46,,-0.002307390756612648,0.7133059087745376,0.21117039824068085,0.34219352205769327,,59,14,45,,0.014105459412709059,0.10528928165328436,0.12946200869674443,0.08445872866433646,0.17109780530411103,51,11,40,,0.6998999006770203,False,0.8832515161292319,False,0.7370249715729905,False
OVERALL_ageSexMatched_fd-0.2,female,preteen_10_12,PC_pos,2,0.8350115025019351,0.8333549390683505,14,46,-0.005568467892133944,0.3105635569209112,0.6125000652578019,,,60,14,46,,-0.006581388370540682,0.28129488943947856,0.5542593026543945,0.68997398354671,,59,14,45,,0.0014901393145844866,0.860418100221811,0.6862799961845211,0.4857133969178623,0.671498247296398,51,11,40,,0.6998999006770203,False,0.8832515161292319,False,0.9026601654836163,False
OVERALL_ageSexMatched_fd-0.2,female,preteen_10_12,PC_pos,3,0.8029950448012885,0.8002692885032331,14,46,0.0006784840239029699,0.9531283057591595,0.8513201914705342,,,60,14,46,,-0.0029866833091292165,0.8153182429028543,0.8800372944641016,0.4940269965037558,,59,14,45,,0.0052737496557355495,0.7668292001310845,0.8318414902686592,0.5307995091433908,0.7988879241539906,51,11,40,,0.9531283057591595,False,0.8832515161292319,False,0.9026601654836163,False
