scenario,sex,age_group,metric,module,mean_ASD,mean_CTL,n_ASD,n_CTL,beta_CTL_minus_ASD_m1,p_DX_m1,p_SITE_m1,p_IQ_m1,p_RIGHT_HANDED_m1,n_model_m1,n_model_ASD_m1,n_model_CTL_m1,note_m1,beta_CTL_minus_ASD_m2,p_DX_m2,p_SITE_m2,p_IQ_m2,p_RIGHT_HANDED_m2,n_model_m2,n_model_ASD_m2,n_model_CTL_m2,note_m2,beta_CTL_minus_ASD_m3,p_DX_m3,p_SITE_m3,p_IQ_m3,p_RIGHT_HANDED_m3,n_model_m3,n_model_ASD_m3,n_model_CTL_m3,note_m3,p_DX_FDR_m1,DX_FDR_significant_m1,p_DX_FDR_m2,DX_FDR_significant_m2,p_DX_FDR_m3,DX_FDR_significant_m3
OVERALL_ageSexMatched_fd-0.2,male,preteen_10_12,PC,1,0.8492953201043529,0.8507295564577863,77,122,0.0019847945604796764,0.06744999557181808,0.14916160242882387,,,199,77,122,,0.002241729082670757,0.042640076155308744,0.09906547549569981,0.08189892505501584,,192,73,119,,0.0028634185452183756,0.02502185135321763,0.10081485792913378,0.09146953560268571,0.697248710278185,159,58,101,,0.47214996900272654,False,0.2984805330871612,False,0.1751529594725234,False
OVERALL_ageSexMatched_fd-0.2,male,preteen_10_12,PC,2,0.8523645198757723,0.8530305758193527,77,122,0.0006061772816016691,0.28611647933806916,0.15169951823419997,,,199,77,122,,0.0006685058846332553,0.2444198063179075,0.09252534277271524,0.10803579039134328,,192,73,119,,0.0003124145578283002,0.6188580339198583,0.08346926012823945,0.12893318705664306,0.31877173530468356,159,58,101,,0.6676051184554948,False,0.5703128814084508,False,0.7220010395731681,False
OVERALL_ageSexMatched_fd-0.2,male,preteen_10_12,PC,3,0.8409977751646361,0.8397354984495097,77,122,-0.0008596904734306915,0.4472513412159295,0.0020998294778674952,,,199,77,122,,-0.0009367609120837922,0.417751894434536,0.010248314693747276,0.38984179561222043,,192,73,119,,-0.0012002412674076797,0.3580244831876603,0.009010817402096341,0.43105998565514075,0.2202138364016461,159,58,101,,0.7826898471278767,False,0.731065815260438,False,0.7220010395731681,False
OVERALL_ageSexMatched_fd-0.2,male,preteen_10_12,PC,4,0.8463812882063868,0.8474225515100852,77,122,0.0010208223325736687,0.16215641766332065,0.016789237506461663,,,199,77,122,,0.001180083015777246,0.11691096857906709,0.013395910344072502,0.7003048309276844,,192,73,119,,0.0005115092304617671,0.5567668180452536,0.025761316316688963,0.800437479858841,0.16933683343393643,159,58,101,,0.5675474618216223,False,0.40918839002673485,False,0.7220010395731681,False
OVERALL_ageSexMatched_fd-0.2,male,preteen_10_12,PC,5,0.8454219984865284,0.8455410040085867,77,122,0.00034719468686068497,0.7817953645849873,0.27313356637903574,,,199,77,122,,0.0006669273919329005,0.605145466363799,0.16002192669422222,0.2844644212630743,,192,73,119,,-0.0010494281856881244,0.4499810117681642,0.08710433543529929,0.33731829658531237,0.024923450741671013,159,58,101,,0.9015809604595091,False,0.7461702920212256,False,0.7220010395731681,False
OVERALL_ageSexMatched_fd-0.2,male,preteen_10_12,PC,6,0.8422098827790288,0.8421191583257401,77,122,-9.358327122234617e-05,0.9015809604595091,0.001230236029735841,,,199,77,122,,-7.597734940432976e-06,0.9922165941159561,0.0009502083382603037,0.6007382809234508,,192,73,119,,-0.0007213310075205702,0.41820096796108136,0.00222536036117869,0.7360868210601592,0.13598693286359917,159,58,101,,0.9015809604595091,False,0.9922165941159561,False,0.7220010395731681,False
OVERALL_ageSexMatched_fd-0.2,male,preteen_10_12,PC,7,0.853665238696947,0.8540542027485512,77,122,0.00029715576959787903,0.6232447792058029,0.05978383439496968,,,199,77,122,,0.00028282204689587115,0.6395745360181934,0.024110081155789997,0.857244932957581,,192,73,119,,-2.5690591170318664e-05,0.9704996749513997,0.11143253287349948,0.9019687600651974,0.9520228007452853,159,58,101,,0.8725426908881241,False,0.7461702920212256,False,0.9704996749513997,False
OVERALL_ageSexMatched_fd-0.2,male,preteen_10_12,PC_pos,1,0.8351058684652244,0.8350259013843903,77,122,-0.0006125323703911918,0.8106677927467848,0.1839967730242385,,,199,77,122,,-1.51021237169216e-05,0.9953757421271471,0.11530429766004409,0.06859268081486561,,192,73,119,,2.6709534310517873e-05,0.9929209158158198,0.23430060666144167,0.09159681725297017,0.548625708660728,159,58,101,,0.8857517566346732,False,0.9953757421271471,False,0.9929209158158198,False
OVERALL_ageSexMatched_fd-0.2,male,preteen_10_12,PC_pos,2,0.83357656918932,0.835945490492968,77,122,0.0014204084849774516,0.4824909856930034,0.0834521891517353,,,199,77,122,,0.001875476394109045,0.35788887254534973,0.06807083641000053,0.16468563287049115,,192,73,119,,0.0008536652941654221,0.7111232969048454,0.06190508226574795,0.18621303169700584,0.9775003056627825,159,58,101,,0.8857517566346732,False,0.8350740359391494,False,0.9929209158158198,False
OVERALL_ageSexMatched_fd-0.2,male,preteen_10_12,PC_pos,3,0.8120622102182101,0.8003348857938075,77,122,-0.012455858056450806,0.01331250651494732,0.14591112087728955,,,199,77,122,,-0.011881118505519588,0.019532340101297067,0.1207353412403514,0.5376329865556398,,192,73,119,,-0.012452004546118913,0.02198280369367094,0.07184326587069231,0.5986057580607524,0.2796834621294843,159,58,101,,0.09318754560463124,False,0.13672638070907947,False,0.1538796258556966,False
OVERALL_ageSexMatched_fd-0.2,male,preteen_10_12,PC_pos,4,0.828864482750777,0.8293963591194113,77,122,-0.0009431197015524908,0.6739119308692063,0.1803867876133591,,,199,77,122,,-0.00037472806615180404,0.8706129875877715,0.17036830385010807,0.4751044688879166,,192,73,119,,-0.001550621357803917,0.5612725607259968,0.4557547290177034,0.5991833009102563,0.11178089843914062,159,58,101,,0.8857517566346732,False,0.9953757421271471,False,0.9822269812704946,False
OVERALL_ageSexMatched_fd-0.2,male,preteen_10_12,PC_pos,5,0.8195897561302445,0.8200788145053751,77,122,-0.0006174642061843164,0.8857517566346732,0.008038131709262646,,,199,77,122,,4.624971797673183e-05,0.99141153905935,0.0361961673580727,0.3761631244162106,,192,73,119,,-0.004165894551509992,0.38954458381639556,0.037038776016817314,0.41327018899975365,0.306215741179926,159,58,101,,0.8857517566346732,False,0.9953757421271471,False,0.9089373622382564,False
OVERALL_ageSexMatched_fd-0.2,male,preteen_10_12,PC_pos,6,0.8217395098205073,0.8188962779774049,77,122,-0.004803501433844714,0.0729569835621984,0.4840515894654267,,,199,77,122,,-0.004396155943672403,0.11075703471876608,0.4262207264756752,0.6309275275387273,,192,73,119,,-0.0046036463821031446,0.1336981151075917,0.35723941606619775,0.7001501866125656,0.6147816270095098,159,58,101,,0.2553494424676944,False,0.3876496215156813,False,0.46794340287657094,False
OVERALL_ageSexMatched_fd-0.2,male,preteen_10_12,PC_pos,7,0.8342268433962636,0.8354587381228519,77,122,0.0008221691858763908,0.7188994463830634,0.07806503417336769,,,199,77,122,,0.0013049581752919634,0.56777490542607,0.1611490318440706,0.9284517203019524,,192,73,119,,0.0003932998284332376,0.882299185971609,0.17882925763820504,0.9576310174317735,0.9599681340456288,159,58,101,,0.8857517566346732,False,0.9936060844956226,False,0.9929209158158198,False
