scenario,sex,age_group,metric,module,mean_ASD,mean_CTL,n_ASD,n_CTL,beta_CTL_minus_ASD_m1,p_DX_m1,p_SITE_m1,p_IQ_m1,p_RIGHT_HANDED_m1,n_model_m1,n_model_ASD_m1,n_model_CTL_m1,note_m1,beta_CTL_minus_ASD_m2,p_DX_m2,p_SITE_m2,p_IQ_m2,p_RIGHT_HANDED_m2,n_model_m2,n_model_ASD_m2,n_model_CTL_m2,note_m2,beta_CTL_minus_ASD_m3,p_DX_m3,p_SITE_m3,p_IQ_m3,p_RIGHT_HANDED_m3,n_model_m3,n_model_ASD_m3,n_model_CTL_m3,note_m3,p_DX_FDR_m1,DX_FDR_significant_m1,p_DX_FDR_m2,DX_FDR_significant_m2,p_DX_FDR_m3,DX_FDR_significant_m3
OVERALL_ageSexMatched_fd-0.3,female,adult_18_plus,PC,1,0.8495929284521097,0.8510811190711177,15,23,0.0020364247512528275,0.2819394687236062,0.7042160341350964,,,38,15,23,,0.0023038275683624427,0.198722837148855,0.3380555367689177,0.036515142690357306,,38,15,23,,0.003531738556705792,0.07181504279187892,0.8269650391632422,0.07034050655767242,0.005747743452378905,26,11,15,,0.6578587603550812,False,0.463686620013995,False,0.5027052995431525,False
OVERALL_ageSexMatched_fd-0.3,female,adult_18_plus,PC,2,0.8529759310676963,0.8521546320907483,15,23,-0.0005677108963964379,0.6234068127615233,0.079334892852313,,,38,15,23,,-0.0005309330293970837,0.6514313675118472,0.09059039480828145,0.6528134345455723,,38,15,23,,-0.001155002637604631,0.48719345837124267,0.4121343328691208,0.8024379478015641,0.7617750096415536,26,11,15,,0.7190765046816031,False,0.6514313675118472,False,0.6820708417197398,False
OVERALL_ageSexMatched_fd-0.3,female,adult_18_plus,PC,3,0.8535205170255099,0.8517097883672035,15,23,-0.0018411509511440296,0.17087988821063876,0.16293984514492565,,,38,15,23,,-0.0017350301027480898,0.19480083775782536,0.15441477494315464,0.25270937444473374,,38,15,23,,-0.0022682190815624184,0.18062955378338016,0.33125036682689624,0.1754738423381162,0.8756177720736921,26,11,15,,0.5980796087372358,False,0.463686620013995,False,0.6322034382418306,False
OVERALL_ageSexMatched_fd-0.3,female,adult_18_plus,PC,4,0.8450577692885095,0.8437217277479473,15,23,-0.0009480955747132921,0.5016895653276362,0.07469452820308727,,,38,15,23,,-0.0010347862518767445,0.46662276407572784,0.14557367668038393,0.381677362937722,,38,15,23,,-0.0019680512672313397,0.3067086510048692,0.615428995683686,0.16525296294977693,0.9376170223642503,26,11,15,,0.7023653914586907,False,0.6514313675118472,False,0.6820708417197398,False
OVERALL_ageSexMatched_fd-0.3,female,adult_18_plus,PC,5,0.8427148922317627,0.8421732398362348,15,23,0.0007101413630447246,0.7190765046816031,0.011376540993898279,,,38,15,23,,0.0009654940668723305,0.6097064760533242,0.003307656379967841,0.05967071686503167,,38,15,23,,6.909327157419293e-05,0.9772817921820879,0.05154271880818363,0.16354488245609494,0.1575300504875401,26,11,15,,0.7190765046816031,False,0.6514313675118472,False,0.9772817921820879,False
OVERALL_ageSexMatched_fd-0.3,female,adult_18_plus,PC,6,0.8477887674533606,0.845433877274158,15,23,-0.0017924724192632463,0.43904100914660016,0.5875373883618977,,,38,15,23,,-0.0018997906260360391,0.41824396844653194,0.5474210206681867,0.5101321156967139,,38,15,23,,-0.0016605443864996447,0.609413603698425,0.8722888171517797,0.5835776243679166,0.38848401842000185,26,11,15,,0.7023653914586907,False,0.6514313675118472,False,0.7109825376481625,False
OVERALL_ageSexMatched_fd-0.3,female,adult_18_plus,PC,7,0.8444531232706435,0.8401908353801012,15,23,-0.00345799767111384,0.06823454837102523,0.0011412553537384397,,,38,15,23,,-0.0033289800612502293,0.07949384682233153,0.001645285791952125,0.31934455977572057,,38,15,23,,-0.002195830530775121,0.4310648158331547,0.07372305989321784,0.633144749587114,0.47572032353485794,26,11,15,,0.4776418385971766,False,0.463686620013995,False,0.6820708417197398,False
OVERALL_ageSexMatched_fd-0.3,female,adult_18_plus,PC_pos,1,0.8331573649944043,0.8353095737846855,15,23,0.00142903066599755,0.7802199607671969,0.892300347148574,,,38,15,23,,0.0016267415724000676,0.7543676289261503,0.9242651189303331,0.5853106553406835,,38,15,23,,0.007061311960107515,0.2631944821904102,0.766809592890336,0.9256333023789967,0.07419710541773275,26,11,15,,0.9232364495175651,False,0.8870406854546834,False,0.8066595119011235,False
OVERALL_ageSexMatched_fd-0.3,female,adult_18_plus,PC_pos,2,0.8328051957904951,0.8291290049439767,15,23,-0.00302352484826726,0.6485251854197023,0.8013641668713278,,,38,15,23,,-0.0027204960768708337,0.685403614304175,0.8601831859911411,0.5175456479658171,,38,15,23,,-0.0019686535717135106,0.8066595119011235,0.4213424823220143,0.8889357270979058,0.9127861495233587,26,11,15,,0.9232364495175651,False,0.8870406854546834,False,0.8066595119011235,False
OVERALL_ageSexMatched_fd-0.3,female,adult_18_plus,PC_pos,3,0.8334020772189277,0.8337928108788992,15,23,-0.0014302394565261084,0.7192308977657925,0.19599612667819266,,,38,15,23,,-0.0012433329458651065,0.7574812264946078,0.24602417942513585,0.5059430630476828,,38,15,23,,-0.006026766352129127,0.2201369092861371,0.16704995378241203,0.8786906049084198,0.20841305701424442,26,11,15,,0.9232364495175651,False,0.8870406854546834,False,0.8066595119011235,False
OVERALL_ageSexMatched_fd-0.3,female,adult_18_plus,PC_pos,4,0.8254126609018876,0.825176766559067,15,23,-0.0005596539779563481,0.9038318054410722,0.675773937191896,,,38,15,23,,-0.0007848471952054421,0.8670157309008898,0.6502987891865046,0.49153997069345956,,38,15,23,,0.0023486670068736185,0.6849062032308512,0.5721526732136064,0.22739545270463826,0.6632772601832789,26,11,15,,0.9232364495175651,False,0.8870406854546834,False,0.8066595119011235,False
OVERALL_ageSexMatched_fd-0.3,female,adult_18_plus,PC_pos,5,0.8182897562560504,0.8180305219320998,15,23,0.0005037340291254152,0.9232364495175651,0.25282183993795626,,,38,15,23,,0.000751713098925794,0.8870406854546834,0.2730060087491061,0.5022349014908345,,38,15,23,,0.0027400357638112244,0.6991007584632157,0.46405281148070127,0.8063389090277516,0.7180625190894738,26,11,15,,0.9232364495175651,False,0.8870406854546834,False,0.8066595119011235,False
