scenario                    , age_group    , metric      , module, model_key, model_label, beta_DXxSEX        , p_DXxSEX          , p_DXxSEX_FDR      , DXxSEX_FDR_significant, mean_ASD_male      , mean_CTL_male      , mean_ASD_female    , mean_CTL_female    , dx_effect_male        , dx_effect_female      , stronger_in_sex, interaction_pattern              , note, source_stats_path                                                                                                                                                  , expected_table_path_male                                                                                                                                                               , expected_table_path_female
OVERALL_ageSexMatched_fd-0.2, adult_18_plus, Strength_pos,      5, m2       , site_iq    , 10.749163219665354 , 0.0442069537176851, 0.3536556297414812, False                 , 49.84290205543997  , 46.66497399764055  , 42.543737164875246 , 48.34997433196788  , -3.17792805779942     , 5.8062371670926325    , female         , opposite_directions              ,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/module_stats_dxsex.csv, /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/Strength_pos/site_iq/male/table.csv, /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/Strength_pos/site_iq/female/table.csv
OVERALL_ageSexMatched_fd-0.2, adult_18_plus, Z           ,      1, m2       , site_iq    , 0.2634364351860434 , 0.0006575344168404, 0.0052602753347236, True                  ,  0.191471515168498 ,  0.1557349762339044, -0.0055257358765068,  0.2107952722171276, -0.03573653893459361  , 0.2163210080936344    , female         , opposite_directions              ,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/module_stats_dxsex.csv, /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/Z/site_iq/male/table.csv           , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/Z/site_iq/female/table.csv
OVERALL_ageSexMatched_fd-0.2, adult_18_plus, Z           ,      5, m2       , site_iq    , 0.1623582229613007 , 0.0052138335546568, 0.0208553342186275, True                  ,  0.2177945287179007,  0.2052229183131841, 0.0771977950105546 ,  0.2199034715323077, -0.012571610404716604 , 0.1427056765217531    , female         , opposite_directions              ,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/module_stats_dxsex.csv, /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/Z/site_iq/male/table.csv           , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/Z/site_iq/female/table.csv
OVERALL_ageSexMatched_fd-0.2, adult_18_plus, Z_pos       ,      1, m2       , site_iq    , 0.226872883864458  , 0.0026872833817551, 0.0214982670540414, True                  ,  0.2031088961514069,  0.1634724288404626, 0.0305288453389389 ,  0.2029669663426739, -0.03963646731094431  , 0.17243812100373498   , female         , opposite_directions              ,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/module_stats_dxsex.csv, /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/Z_pos/site_iq/male/table.csv       , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/Z_pos/site_iq/female/table.csv
OVERALL_ageSexMatched_fd-0.2, adult_18_plus, Z_pos       ,      5, m2       , site_iq    , 0.1316617773841123 , 0.017712404918718 , 0.0708496196748722, False                 ,  0.2222363726400536,  0.2183707174086033, 0.0913947805676229 ,  0.2069826741470623, -0.003865655231450299 , 0.11558789357943941   , female         , opposite_directions              ,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/module_stats_dxsex.csv, /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/Z_pos/site_iq/male/table.csv       , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/Z_pos/site_iq/female/table.csv
OVERALL_ageSexMatched_fd-0.2, child_0_9    , PC          ,      5, m2       , site_iq    , 0.0078575220518447 , 0.004675136735374 , 0.0374010938829922, True                  ,  0.8480846200536651,  0.8454134145215167, 0.8446314908767343 ,  0.8463264569998175, -0.0026712055321483907, 0.0016949661230831747 , male           , opposite_directions              ,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.2/child_0_9/module_stats_dxsex.csv    , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/child_0_9/PC/site_iq/male/table.csv              , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/child_0_9/PC/site_iq/female/table.csv
OVERALL_ageSexMatched_fd-0.2, child_0_9    , PC_pos      ,      5, m2       , site_iq    , 0.0228825979616424 , 0.0452002874844714, 0.3616022998757714, False                 ,  0.8217193678242691,  0.817942344896903 , 0.8081409456545622 ,  0.8179106495741468, -0.003777022927366147 , 0.009769703919584649  , female         , opposite_directions              ,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.2/child_0_9/module_stats_dxsex.csv    , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/child_0_9/PC_pos/site_iq/male/table.csv          , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/child_0_9/PC_pos/site_iq/female/table.csv
OVERALL_ageSexMatched_fd-0.2, child_0_9    , Strength_neg,      2, m2       , site_iq    , -6.251177232135488 , 0.001311056954916 , 0.0104884556393282, True                  ,  9.14733847727093  ,  9.476827685690322 , 13.7791110564649   ,  9.09592797588978  , 0.32948920841939255   , -4.683183080575121    , female         , opposite_directions              ,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.2/child_0_9/module_stats_dxsex.csv    , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/child_0_9/Strength_neg/site_iq/male/table.csv    , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/child_0_9/Strength_neg/site_iq/female/table.csv
OVERALL_ageSexMatched_fd-0.2, preteen_10_12, PC          ,      7, m2       , site_iq    , -0.0038041824879205, 0.0055606953085024, 0.0444855624680193, True                  ,  0.853665238696947 ,  0.8540542027485512, 0.8548508502197485 ,  0.852084632498584 , 0.00038896405160415704, -0.0027662177211644767, female         , opposite_directions              ,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/module_stats_dxsex.csv, /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/PC/site_iq/male/table.csv          , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/PC/site_iq/female/table.csv
OVERALL_ageSexMatched_fd-0.2, teen_13_17   , PC_neg      ,      7, m2       , site_iq    , 0.069203031413727  , 0.017676498601396 , 0.1414119888111687, False                 ,  0.7444773165786635,  0.7326196683256835, 0.6949968176714026 ,  0.7560744762579417, -0.011857648252979969 , 0.06107765858653902   , female         , opposite_directions              ,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.2/teen_13_17/module_stats_dxsex.csv   , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/teen_13_17/PC_neg/site_iq/male/table.csv         , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/teen_13_17/PC_neg/site_iq/female/table.csv
