scenario                    , age_group    , metric      , module, model_key, model_label, beta_DXxSEX        , p_DXxSEX          , p_DXxSEX_FDR      , DXxSEX_FDR_significant, mean_ASD_male      , mean_CTL_male      , mean_ASD_female    , mean_CTL_female    , dx_effect_male        , dx_effect_female      , stronger_in_sex, interaction_pattern              , note, source_stats_path                                                                                                                                                  , expected_table_path_male                                                                                                                                                                  , expected_table_path_female
OVERALL_ageSexMatched_fd-0.2, adult_18_plus, Strength_pos,      5, m1       , site       , 11.284596845487185 , 0.0366651398804796, 0.2933211190438375, False                 , 49.84290205543997  , 46.66497399764055  , 42.543737164875246 , 48.34997433196788  , -3.17792805779942     , 5.8062371670926325    , female         , opposite_directions              ,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/module_stats_dxsex.csv, /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/Strength_pos/site/male/table.csv      , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/Strength_pos/site/female/table.csv
OVERALL_ageSexMatched_fd-0.2, adult_18_plus, Strength_pos,      5, m2       , site_iq    , 10.749163219665354 , 0.0442069537176851, 0.3536556297414812, False                 , 49.84290205543997  , 46.66497399764055  , 42.543737164875246 , 48.34997433196788  , -3.17792805779942     , 5.8062371670926325    , female         , opposite_directions              ,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/module_stats_dxsex.csv, /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/Strength_pos/site_iq/male/table.csv   , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/Strength_pos/site_iq/female/table.csv
OVERALL_ageSexMatched_fd-0.2, adult_18_plus, Strength_pos,      5, m3       , site_iq_rh , 16.03576431524222  , 0.0185607582050976, 0.1484860656407811, False                 , 49.84290205543997  , 46.66497399764055  , 42.543737164875246 , 48.34997433196788  , -3.17792805779942     , 5.8062371670926325    , female         , opposite_directions              ,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/module_stats_dxsex.csv, /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/Strength_pos/site_iq_rh/male/table.csv, /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/Strength_pos/site_iq_rh/female/table.csv
OVERALL_ageSexMatched_fd-0.2, adult_18_plus, Z           ,      1, m1       , site       , 0.2684543098235304 , 0.0005400770673409, 0.0043206165387273, True                  , 0.191471515168498  , 0.1557349762339044 , -0.0055257358765068, 0.2107952722171276 , -0.03573653893459361  , 0.2163210080936344    , female         , opposite_directions              ,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/module_stats_dxsex.csv, /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/Z/site/male/table.csv                 , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/Z/site/female/table.csv
OVERALL_ageSexMatched_fd-0.2, adult_18_plus, Z           ,      5, m1       , site       , 0.1641865105323218 , 0.004679587482163 , 0.0187183499286523, True                  , 0.2177945287179007 , 0.2052229183131841 , 0.0771977950105546 , 0.2199034715323077 , -0.012571610404716604 , 0.1427056765217531    , female         , opposite_directions              ,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/module_stats_dxsex.csv, /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/Z/site/male/table.csv                 , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/Z/site/female/table.csv
OVERALL_ageSexMatched_fd-0.2, adult_18_plus, Z           ,      1, m2       , site_iq    , 0.2634364351860434 , 0.0006575344168404, 0.0052602753347236, True                  , 0.191471515168498  , 0.1557349762339044 , -0.0055257358765068, 0.2107952722171276 , -0.03573653893459361  , 0.2163210080936344    , female         , opposite_directions              ,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/module_stats_dxsex.csv, /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/Z/site_iq/male/table.csv              , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/Z/site_iq/female/table.csv
OVERALL_ageSexMatched_fd-0.2, adult_18_plus, Z           ,      5, m2       , site_iq    , 0.1623582229613007 , 0.0052138335546568, 0.0208553342186275, True                  , 0.2177945287179007 , 0.2052229183131841 , 0.0771977950105546 , 0.2199034715323077 , -0.012571610404716604 , 0.1427056765217531    , female         , opposite_directions              ,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/module_stats_dxsex.csv, /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/Z/site_iq/male/table.csv              , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/Z/site_iq/female/table.csv
OVERALL_ageSexMatched_fd-0.2, adult_18_plus, Z           ,      1, m3       , site_iq_rh , 0.2188091760529255 , 0.0196510032549041, 0.1572080260392335, False                 , 0.191471515168498  , 0.1557349762339044 , -0.0055257358765068, 0.2107952722171276 , -0.03573653893459361  , 0.2163210080936344    , female         , opposite_directions              ,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/module_stats_dxsex.csv, /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/Z/site_iq_rh/male/table.csv           , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/Z/site_iq_rh/female/table.csv
OVERALL_ageSexMatched_fd-0.2, adult_18_plus, Z_pos       ,      1, m1       , site       , 0.2317836020642686 , 0.0022408201305398, 0.0179265610443189, True                  , 0.2031088961514069 , 0.1634724288404626 , 0.0305288453389389 , 0.2029669663426739 , -0.03963646731094431  , 0.17243812100373498   , female         , opposite_directions              ,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/module_stats_dxsex.csv, /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/Z_pos/site/male/table.csv             , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/Z_pos/site/female/table.csv
OVERALL_ageSexMatched_fd-0.2, adult_18_plus, Z_pos       ,      5, m1       , site       , 0.1321399410794224 , 0.017023324586226 , 0.0680932983449041, False                 , 0.2222363726400536 , 0.2183707174086033 , 0.0913947805676229 , 0.2069826741470623 , -0.003865655231450299 , 0.11558789357943941   , female         , opposite_directions              ,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/module_stats_dxsex.csv, /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/Z_pos/site/male/table.csv             , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/Z_pos/site/female/table.csv
OVERALL_ageSexMatched_fd-0.2, adult_18_plus, Z_pos       ,      1, m2       , site_iq    , 0.226872883864458  , 0.0026872833817551, 0.0214982670540414, True                  , 0.2031088961514069 , 0.1634724288404626 , 0.0305288453389389 , 0.2029669663426739 , -0.03963646731094431  , 0.17243812100373498   , female         , opposite_directions              ,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/module_stats_dxsex.csv, /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/Z_pos/site_iq/male/table.csv          , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/Z_pos/site_iq/female/table.csv
OVERALL_ageSexMatched_fd-0.2, adult_18_plus, Z_pos       ,      5, m2       , site_iq    , 0.1316617773841123 , 0.017712404918718 , 0.0708496196748722, False                 , 0.2222363726400536 , 0.2183707174086033 , 0.0913947805676229 , 0.2069826741470623 , -0.003865655231450299 , 0.11558789357943941   , female         , opposite_directions              ,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/module_stats_dxsex.csv, /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/Z_pos/site_iq/male/table.csv          , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/Z_pos/site_iq/female/table.csv
OVERALL_ageSexMatched_fd-0.2, adult_18_plus, Z_pos       ,      1, m3       , site_iq_rh , 0.2114758230206401 , 0.0240757773479527, 0.1926062187836219, False                 , 0.2031088961514069 , 0.1634724288404626 , 0.0305288453389389 , 0.2029669663426739 , -0.03963646731094431  , 0.17243812100373498   , female         , opposite_directions              ,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/module_stats_dxsex.csv, /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/Z_pos/site_iq_rh/male/table.csv       , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/Z_pos/site_iq_rh/female/table.csv
