scenario,age_group,metric,module,mean_ASD_male,n_ASD_male,mean_ASD_female,n_ASD_female,mean_CTL_male,n_CTL_male,mean_CTL_female,n_CTL_female,n_ASD,n_CTL,n_male,n_female,n_total,beta_DX_m1,p_DX_m1,beta_SEX_m1,p_SEX_m1,beta_DXxSEX_m1,p_DXxSEX_m1,p_SITE_m1,p_IQ_m1,p_RIGHT_HANDED_m1,note_m1,n_model_m1,n_model_ASD_m1,n_model_CTL_m1,n_model_male_m1,n_model_female_m1,n_model_ASD_male_m1,n_model_ASD_female_m1,n_model_CTL_male_m1,n_model_CTL_female_m1,beta_DX_m2,p_DX_m2,beta_SEX_m2,p_SEX_m2,beta_DXxSEX_m2,p_DXxSEX_m2,p_SITE_m2,p_IQ_m2,p_RIGHT_HANDED_m2,note_m2,n_model_m2,n_model_ASD_m2,n_model_CTL_m2,n_model_male_m2,n_model_female_m2,n_model_ASD_male_m2,n_model_ASD_female_m2,n_model_CTL_male_m2,n_model_CTL_female_m2,beta_DX_m3,p_DX_m3,beta_SEX_m3,p_SEX_m3,beta_DXxSEX_m3,p_DXxSEX_m3,p_SITE_m3,p_IQ_m3,p_RIGHT_HANDED_m3,note_m3,n_model_m3,n_model_ASD_m3,n_model_CTL_m3,n_model_male_m3,n_model_female_m3,n_model_ASD_male_m3,n_model_ASD_female_m3,n_model_CTL_male_m3,n_model_CTL_female_m3,p_DXxSEX_FDR_m1,DXxSEX_FDR_significant_m1,p_DXxSEX_FDR_m2,DXxSEX_FDR_significant_m2,p_DXxSEX_FDR_m3,DXxSEX_FDR_significant_m3
OVERALL_ageSexMatched_fd-0.2,preteen_10_12,PC,1,0.8492953201043529,77,0.8508088259324113,14,0.8507295564577863,122,0.8493186613592322,46,91,168,199,60,259,0.001999906833255396,0.05679828057852917,0.001437904308282651,0.4787162068965371,-0.0033574233201005966,0.15770067713134214,0.028278254579818016,,,,259,91,168,199,60,77,14,122,46,0.002272256255814783,0.03369008884185986,0.0017349767437221002,0.392965122750725,-0.003621237895465859,0.1289141197778555,0.015661636532659992,0.05899773745250264,,,251,87,164,192,59,73,14,119,45,0.002859892347187823,0.020688699854066073,0.000737642775469019,0.755570432107539,-0.00288611676349787,0.29252647149907013,0.0176837063113768,0.06657941708483164,0.9075620064719939,,210,69,141,159,51,58,11,101,40,0.42053513901691236,False,0.3953610724750696,False,0.5941862398428928,False
OVERALL_ageSexMatched_fd-0.2,preteen_10_12,PC,2,0.8523645198757723,77,0.8514036352829699,14,0.8530305758193527,122,0.8527675222052148,46,91,168,199,60,259,0.0004279971466402483,0.45221101905845373,-0.0010115782061542113,0.3598649292889498,0.0003027242805754069,0.8144960441746965,0.26138223151906387,,,,259,91,168,199,60,77,14,122,46,0.0004620608579898654,0.4245145876050808,-0.0009592471629888045,0.3844963873049511,0.0001787287539126496,0.8899713224215655,0.1931039925532377,0.18590943698798792,,,251,87,164,192,59,73,14,119,45,0.00010550161724202228,0.8659395226857373,-0.0014585866109015962,0.2275793820680398,0.0010263691100401845,0.46193558608374763,0.24227890109400807,0.20996724136832093,0.3108567461958368,,210,69,141,159,51,58,11,101,40,0.9308526219139388,False,0.9000249685257431,False,0.6159141147783301,False
OVERALL_ageSexMatched_fd-0.2,preteen_10_12,PC,3,0.8409977751646361,77,0.8394770062705198,14,0.8397354984495097,122,0.8376529617885246,46,91,168,199,60,259,-0.001129979916318959,0.30178910847426116,-0.0024091293580221244,0.25654464704435515,-8.18857144790269e-05,0.9736425598914846,0.0002808605369614399,,,,259,91,168,199,60,77,14,122,46,-0.001239434522266278,0.26498385875663494,-0.002480214135022043,0.24199905343824257,-0.00031171208542748736,0.9000249685257431,0.0005772741489941822,0.3803497665716764,,,251,87,164,192,59,73,14,119,45,-0.001515431851741026,0.23051684147140356,-0.0025892604649427314,0.288414526324928,0.00014916263814622813,0.9577287632553075,0.0009532900834726643,0.4214561014088586,0.2626056827491596,,210,69,141,159,51,58,11,101,40,0.9736425598914846,False,0.9000249685257431,False,0.9577287632553075,False
OVERALL_ageSexMatched_fd-0.2,preteen_10_12,PC,4,0.8463812882063868,77,0.8473762209661695,14,0.8474225515100852,122,0.8471089411407867,46,91,168,199,60,259,0.0009905253652885803,0.14701556904866386,0.0011258301060918887,0.39481926823364644,-0.0018170224111776232,0.24033726833634678,0.000710719123919215,,,,259,91,168,199,60,77,14,122,46,0.0011533708094331428,0.10061220337116474,0.001257730985208137,0.3466254213525444,-0.001921236109026619,0.2203474518985693,0.0004803416799932276,0.6442994022896003,,,251,87,164,192,59,73,14,119,45,0.0005467081658672886,0.496425000483038,0.0013647517361924308,0.37936910030803006,-0.0016037827947797886,0.371366399901808,0.0007060922112570165,0.7186916941219996,0.2152880559345455,,210,69,141,159,51,58,11,101,40,0.48067453667269355,False,0.4406949037971386,False,0.5941862398428928,False
OVERALL_ageSexMatched_fd-0.2,preteen_10_12,PC,5,0.8454219984865284,77,0.8438639493280408,14,0.8455410040085867,122,0.8456645337998865,46,91,168,199,60,259,0.0002627239659248014,0.8246411470231536,-0.0015415751267651256,0.5029021193934956,0.000954224630735931,0.7226556049283873,0.2405205269148773,,,,259,91,168,199,60,77,14,122,46,0.0005475599213541217,0.6528393988606294,-0.0013224984967609163,0.5687676330792614,0.0004680357080413877,0.8633557769047154,0.1314896150794124,0.28662522443047583,,,251,87,164,192,59,73,14,119,45,-0.0011680749793384834,0.37832699935124503,-0.0036194793063519786,0.15803795163609619,0.0030751115550857987,0.2987164730370824,0.07267837921834495,0.35825882845164453,0.04458230041581804,,210,69,141,159,51,58,11,101,40,0.9308526219139388,False,0.9000249685257431,False,0.5941862398428928,False
OVERALL_ageSexMatched_fd-0.2,preteen_10_12,PC,6,0.8422098827790288,77,0.8420508842344738,14,0.8421191583257401,122,0.8416153951335777,46,91,168,199,60,259,-6.838364062905017e-05,0.9244022741839066,-0.00030017183411895626,0.8299976840878781,-0.000619049656086421,0.7048387683315083,2.768511899600711e-05,,,,259,91,168,199,60,77,14,122,46,6.4607493818073004e-06,0.9930178069584091,-0.0002578519689068965,0.8546303564215256,-0.0008508585975459188,0.6061234418957131,1.8527075194371706e-05,0.5775548799414187,,,251,87,164,192,59,73,14,119,45,-0.0006005308866565071,0.47434799870574684,0.00014167534747468354,0.9302867144534965,-0.0006994454314083048,0.7086333826134518,3.538081439320573e-05,0.671401291784853,0.18129448292363046,,210,69,141,159,51,58,11,101,40,0.9308526219139388,False,0.9000249685257431,False,0.8098667229868021,False
OVERALL_ageSexMatched_fd-0.2,preteen_10_12,PC,7,0.853665238696947,77,0.8548508502197485,14,0.8540542027485512,122,0.852084632498584,46,91,168,199,60,259,0.00035437362242688743,0.5581850651093367,0.0014226590169874732,0.22616227876754497,-0.0038559975304733145,0.005308558029420545,0.02459399635865585,,,,259,91,168,199,60,77,14,122,46,0.0003467765827328485,0.5691033217603985,0.0014323911831731144,0.2178915949162125,-0.0038041824879205795,0.005560695308502424,0.010310260845064138,0.8638383924866304,,,251,87,164,192,59,73,14,119,45,4.4682309708964085e-05,0.9486938569584188,0.0003478795148594144,0.7952677152836235,-0.002564021211480163,0.09913299008651436,0.051005349284617106,0.9458911237741435,0.9908006263727354,,210,69,141,159,51,58,11,101,40,0.04246846423536436,True,0.04448556246801939,True,0.5941862398428928,False
OVERALL_ageSexMatched_fd-0.2,preteen_10_12,PC,8,0.838342723673886,77,0.8392009337879368,14,0.8386321330524644,122,0.8380188088761126,46,91,168,199,60,259,0.0006388305082840564,0.5656503565399599,0.0021479802183337047,0.319733954585753,-0.0035917930481920582,0.15504409092991026,8.142488758614892e-06,,,,259,91,168,199,60,77,14,122,46,0.0005336997213983917,0.6401288114616195,0.002107604549994691,0.3331549602998515,-0.0036953346700735732,0.1482604021781511,3.1844746981301683e-06,0.380091491297714,,,251,87,164,192,59,73,14,119,45,0.00010137878254634636,0.9357276466870743,0.0011233805613825015,0.643559482715949,-0.002920869730873781,0.29837076280384967,1.9701723485867815e-06,0.3431180273442594,0.4797269658260646,,210,69,141,159,51,58,11,101,40,0.42053513901691236,False,0.3953610724750696,False,0.5941862398428928,False
OVERALL_ageSexMatched_fd-0.2,preteen_10_12,PC_pos,1,0.8351058684652244,77,0.8358329746489171,14,0.8350259013843903,122,0.8326747866527675,46,91,168,199,60,259,-0.0005240818253949121,0.8315279034984777,-0.00037643209107142195,0.9372127378507398,-0.0036199048042538256,0.5171021609829239,0.0549152472632705,,,,259,91,168,199,60,77,14,122,46,3.987380487197247e-05,0.9873534217174982,0.00022969907126450407,0.961794594715231,-0.004338747292489147,0.44048661707675507,0.032601669212855976,0.07066360904657114,,,251,87,164,192,59,73,14,119,45,0.00012011512502417901,0.9669389994377556,-0.004332498413116186,0.43907488059209726,0.00025174087343599397,0.9689399754093624,0.07373543584679705,0.0955797955235189,0.9290299353772843,,210,69,141,159,51,58,11,101,40,0.927804984353784,False,0.7988911227423967,False,0.9781231599358823,False
OVERALL_ageSexMatched_fd-0.2,preteen_10_12,PC_pos,2,0.83357656918932,77,0.8350115025019351,14,0.835945490492968,122,0.8333549390683505,46,91,168,199,60,259,0.0009851256446010454,0.6258404462335891,0.0011105000788472984,0.7768824214216079,-0.004308054186939587,0.34733783700163995,0.027671646060695856,,,,259,91,168,199,60,77,14,122,46,0.0013885944775242176,0.4980404497702693,0.00149136126505661,0.7025387284201948,-0.004878976372235537,0.2870319374882241,0.023570080827231044,0.20024793574771083,,,251,87,164,192,59,73,14,119,45,0.0003852298152521687,0.8674777181541555,-0.0003257319431434931,0.9417386855318325,-0.002130974688177148,0.6791185480861212,0.022600427825542536,0.22495232458392767,0.8772259278622493,,210,69,141,159,51,58,11,101,40,0.927804984353784,False,0.7988911227423967,False,0.9781231599358823,False
OVERALL_ageSexMatched_fd-0.2,preteen_10_12,PC_pos,3,0.8120622102182101,77,0.8029950448012885,14,0.8003348857938075,122,0.8002692885032331,46,91,168,199,60,259,-0.012917245915967827,0.007960778842047146,-0.012033347495170583,0.19992214687238227,0.010283795361565354,0.3482608083763203,0.15455856138420385,,,,259,91,168,199,60,77,14,122,46,-0.012477125637166573,0.011334749135588082,-0.01175634776463488,0.2082599669101993,0.00896772658285236,0.41239735895878255,0.10881127244070216,0.564505963169545,,,251,87,164,192,59,73,14,119,45,-0.012974864064306143,0.01456448990516469,-0.015478422318896524,0.12923757614611403,0.013309072918941175,0.25829686096641713,0.0733956472138767,0.6291270540354735,0.42165558333223707,,210,69,141,159,51,58,11,101,40,0.927804984353784,False,0.7988911227423967,False,0.9781231599358823,False
OVERALL_ageSexMatched_fd-0.2,preteen_10_12,PC_pos,4,0.828864482750777,77,0.8285831351929627,14,0.8293963591194113,122,0.827825970734455,46,91,168,199,60,259,-0.0008099180268633568,0.7131114262756848,-0.0018778174827065082,0.6603594411993621,-0.00028571623529851585,0.9543748235505477,0.21821215045240536,,,,259,91,168,199,60,77,14,122,46,-0.00028095417489533973,0.9011465485743707,-0.0014853393871137215,0.7305013132674518,-0.000964795343002862,0.8486135586844002,0.21622808437354335,0.502580867608331,,,251,87,164,192,59,73,14,119,45,-0.0012181311027882578,0.6362851655660473,-0.0016963101153235228,0.7329849306477754,0.0001962085004929802,0.9727546040933812,0.3688189020968755,0.6057658376688698,0.1921469666524036,,210,69,141,159,51,58,11,101,40,0.9543748235505477,False,0.8486135586844002,False,0.9781231599358823,False
OVERALL_ageSexMatched_fd-0.2,preteen_10_12,PC_pos,5,0.8195897561302445,77,0.8192057139469898,14,0.8200788145053751,122,0.8156210383739476,46,91,168,199,60,259,-0.0009543588448572723,0.8262278272490898,-0.0020842869532089366,0.8047843676093489,-0.005417695997251389,0.5826532482080441,0.006639951600552391,,,,259,91,168,199,60,77,14,122,46,-0.0004149352577346977,0.924512956780724,-0.0016700865549551087,0.8414356886877601,-0.006614076534918975,0.4993069517139979,0.035565544638656896,0.4552072052938899,,,251,87,164,192,59,73,14,119,45,-0.004482956837591083,0.3668143267850135,-0.007843963330422187,0.41331239068779524,0.0012261868308569845,0.9118026169402288,0.04081879756342504,0.5124665003886152,0.554257849433551,,210,69,141,159,51,58,11,101,40,0.927804984353784,False,0.7988911227423967,False,0.9781231599358823,False
OVERALL_ageSexMatched_fd-0.2,preteen_10_12,PC_pos,6,0.8217395098205073,77,0.8198981805626256,14,0.8188962779774049,122,0.8194495752232831,46,91,168,199,60,259,-0.004427894944288166,0.08435975374252708,-0.0031698684281482,0.5230298610645695,0.0022671228514190506,0.695853738265338,0.41492092037780653,,,,259,91,168,199,60,77,14,122,46,-0.004050272764238417,0.12421923987209078,-0.0029218021228667127,0.5598418985056036,0.0015494859840525553,0.7918830366816606,0.3625869937134031,0.6251254642755002,,,251,87,164,192,59,73,14,119,45,-0.004045401360326939,0.16370474056911535,-0.001100412999719632,0.8440343041507625,-0.00017723384526267816,0.9781231599358823,0.22572813092385585,0.6777837316960482,0.6984637797715513,,210,69,141,159,51,58,11,101,40,0.927804984353784,False,0.8486135586844002,False,0.9781231599358823,False
OVERALL_ageSexMatched_fd-0.2,preteen_10_12,PC_pos,7,0.8342268433962636,77,0.8361502436932877,14,0.8354587381228519,122,0.8308929627697325,46,91,168,199,60,259,0.001424499881770913,0.5412735689808715,0.002989954592351813,0.5086575814264124,-0.008779167458428013,0.09767159630976133,0.014136517823899072,,,,259,91,168,199,60,77,14,122,46,0.0018826416610898326,0.4229061927814412,0.00322936971029759,0.47076031766237286,-0.009493901351960491,0.07132727511367092,0.024957391488019454,0.9628388792438058,,,251,87,164,192,59,73,14,119,45,0.0011141933062012027,0.6863008049078764,-3.115634241028509e-05,0.9953314274571269,-0.006065171967628787,0.32491125453742786,0.043689070739666463,0.9928114191947607,0.9184859111285593,,210,69,141,159,51,58,11,101,40,0.7813727704780906,False,0.5706182009093673,False,0.9781231599358823,False
