Id,Module,Degree,Label
1,2,11.49951824353299,CC200_ROI_001
2,1,12.425498245580727,CC200_ROI_002
3,1,17.46660395979926,CC200_ROI_003
4,4,15.541728002627664,CC200_ROI_004
5,1,11.167701452922682,CC200_ROI_005
6,5,16.672662115739627,CC200_ROI_006
7,3,9.851973505670212,CC200_ROI_007
8,5,9.841332688428315,CC200_ROI_008
9,6,9.166950991219782,CC200_ROI_009
10,6,4.986372843587388,CC200_ROI_010
11,1,12.087671564243834,CC200_ROI_011
12,3,4.565291491959918,CC200_ROI_012
13,3,18.750536180490098,CC200_ROI_013
14,1,9.198212834957474,CC200_ROI_014
15,7,3.3482018469102446,CC200_ROI_015
16,2,10.906437059398112,CC200_ROI_016
17,3,6.992785068993301,CC200_ROI_017
18,7,6.402953755911627,CC200_ROI_018
19,1,13.374502508531668,CC200_ROI_019
20,4,11.712706775537958,CC200_ROI_020
21,5,4.893871403338915,CC200_ROI_021
22,1,11.97939386338251,CC200_ROI_022
23,3,10.842822846341566,CC200_ROI_023
24,4,16.77162946641445,CC200_ROI_024
25,3,11.409405888615959,CC200_ROI_025
26,2,15.364131496212758,CC200_ROI_026
27,1,0.8360459964798106,CC200_ROI_027
28,5,6.750550290265936,CC200_ROI_028
29,1,5.712257861353278,CC200_ROI_029
30,6,1.202507136094963,CC200_ROI_030
31,5,9.865776126392118,CC200_ROI_031
32,1,1.2573436751854392,CC200_ROI_032
33,4,16.391683755643676,CC200_ROI_033
34,3,10.651309388767078,CC200_ROI_034
35,4,12.76962113024133,CC200_ROI_035
36,6,2.5708527254512217,CC200_ROI_036
37,6,9.710562321790052,CC200_ROI_037
38,3,9.6139453548175,CC200_ROI_038
39,3,4.5357155792541874,CC200_ROI_039
40,1,10.48172836134841,CC200_ROI_040
41,6,3.758684542821445,CC200_ROI_041
42,3,2.0636437946301225,CC200_ROI_042
43,1,1.3721915442869221,CC200_ROI_043
44,2,14.031102696341092,CC200_ROI_044
45,7,6.856699607761707,CC200_ROI_045
46,1,12.688842760763396,CC200_ROI_046
47,7,5.946897255344847,CC200_ROI_047
48,6,12.935678164345175,CC200_ROI_048
49,1,11.803925947747096,CC200_ROI_049
50,5,13.159415756455811,CC200_ROI_050
51,1,10.005127414729762,CC200_ROI_051
52,6,1.6417390429016423,CC200_ROI_052
53,1,9.092772370473734,CC200_ROI_053
54,2,17.298080646453766,CC200_ROI_054
55,4,16.69396700963103,CC200_ROI_055
56,3,7.484827764752501,CC200_ROI_056
57,1,1.7183954673062711,CC200_ROI_057
58,1,16.13591398058969,CC200_ROI_058
59,4,14.69402195921578,CC200_ROI_059
60,5,8.616819003672264,CC200_ROI_060
61,3,10.01970401977435,CC200_ROI_061
62,1,12.750996633391669,CC200_ROI_062
63,2,9.434512685025368,CC200_ROI_063
64,5,7.980096635265113,CC200_ROI_064
65,5,9.579140214232293,CC200_ROI_065
66,4,16.674373868257145,CC200_ROI_066
67,4,14.772817340972189,CC200_ROI_067
68,6,2.9293192364065415,CC200_ROI_068
69,4,10.293228570544562,CC200_ROI_069
70,2,15.389874375604144,CC200_ROI_070
71,1,1.3904022131295135,CC200_ROI_071
72,1,13.028270086971183,CC200_ROI_072
73,3,12.07608147849,CC200_ROI_073
74,1,7.541107977575449,CC200_ROI_074
75,3,6.734466757646008,CC200_ROI_075
76,5,13.098031654487258,CC200_ROI_076
77,6,4.6752338919268395,CC200_ROI_077
78,1,2.979244142521989,CC200_ROI_078
79,4,23.01704252026805,CC200_ROI_079
80,6,6.087661354459887,CC200_ROI_080
81,2,18.34048324621931,CC200_ROI_081
82,1,16.052681153072523,CC200_ROI_082
83,4,15.738481429666372,CC200_ROI_083
84,7,4.374456818889357,CC200_ROI_084
85,2,10.87940614588163,CC200_ROI_085
86,6,1.614013637819872,CC200_ROI_086
87,1,3.8879770263550215,CC200_ROI_087
88,4,4.616284254072883,CC200_ROI_088
89,2,18.279690857021084,CC200_ROI_089
90,5,11.3146586260466,CC200_ROI_090
91,1,14.119449445747694,CC200_ROI_091
92,1,8.164154572612183,CC200_ROI_092
93,5,11.871332600252337,CC200_ROI_093
94,7,2.6120625417935193,CC200_ROI_094
95,3,11.769019382170063,CC200_ROI_095
96,5,9.057299068268396,CC200_ROI_096
97,2,9.783993686593593,CC200_ROI_097
98,4,10.73710616387839,CC200_ROI_098
99,3,9.215673524701037,CC200_ROI_099
100,2,16.284666630368015,CC200_ROI_100
101,1,2.2420113772751242,CC200_ROI_101
102,2,12.775034202536734,CC200_ROI_102
103,6,4.069594992874219,CC200_ROI_103
104,1,11.872659100247523,CC200_ROI_104
105,2,15.779388720457778,CC200_ROI_105
106,1,11.671888635670502,CC200_ROI_106
107,4,11.163238759209978,CC200_ROI_107
108,2,14.680729200655506,CC200_ROI_108
109,1,10.944264687108992,CC200_ROI_109
110,1,4.880326288114896,CC200_ROI_110
111,5,7.786778742817602,CC200_ROI_111
112,1,7.239639573693928,CC200_ROI_112
113,3,8.23682469645197,CC200_ROI_113
114,3,14.665923970178202,CC200_ROI_114
115,3,9.239255472829377,CC200_ROI_115
116,4,6.208455175749222,CC200_ROI_116
117,4,8.517448387703144,CC200_ROI_117
118,6,4.9485342876807135,CC200_ROI_118
119,4,21.295227978613283,CC200_ROI_119
120,6,3.2119633642131546,CC200_ROI_120
121,4,12.536648246747976,CC200_ROI_121
122,1,8.478516406280951,CC200_ROI_122
123,5,17.44588738348768,CC200_ROI_123
124,3,1.279384633896672,CC200_ROI_124
125,3,12.774001176565694,CC200_ROI_125
126,6,4.813791802433874,CC200_ROI_126
127,3,12.334873963870722,CC200_ROI_127
128,4,17.842620736411185,CC200_ROI_128
129,1,7.582379534793405,CC200_ROI_129
130,1,1.3701724416426968,CC200_ROI_130
131,2,15.161578350172803,CC200_ROI_131
132,2,10.856939120840716,CC200_ROI_132
133,1,10.849919754675135,CC200_ROI_133
134,5,6.972113100301462,CC200_ROI_134
135,7,2.990377133836958,CC200_ROI_135
136,5,10.985178725819509,CC200_ROI_136
137,4,15.888807559783459,CC200_ROI_137
138,2,18.595125308385285,CC200_ROI_138
139,1,14.994937752119549,CC200_ROI_139
140,1,4.396971008815029,CC200_ROI_140
141,1,7.36090646049206,CC200_ROI_141
142,2,15.171653435138255,CC200_ROI_142
143,2,11.505572587945151,CC200_ROI_143
144,4,10.660104411021186,CC200_ROI_144
145,1,3.9061333163113883,CC200_ROI_145
146,4,19.008272882611205,CC200_ROI_146
147,2,11.1145948080443,CC200_ROI_147
148,7,4.4283022001102905,CC200_ROI_148
149,3,14.20067162681028,CC200_ROI_149
150,2,14.799382699779176,CC200_ROI_150
151,3,9.566005961383196,CC200_ROI_151
152,6,10.63838954151774,CC200_ROI_152
153,1,10.036858452990057,CC200_ROI_153
154,4,5.520428127241669,CC200_ROI_154
155,1,6.770562822023166,CC200_ROI_155
156,3,14.23524398192784,CC200_ROI_156
157,4,9.205086695806255,CC200_ROI_157
158,2,11.744178172645654,CC200_ROI_158
159,2,17.94775307375623,CC200_ROI_159
160,1,3.206726238133248,CC200_ROI_160
161,5,12.713752104617564,CC200_ROI_161
162,6,6.81044976217289,CC200_ROI_162
163,5,12.696851500458619,CC200_ROI_163
164,3,10.561149272622188,CC200_ROI_164
165,4,8.345097438010804,CC200_ROI_165
166,3,10.09712860886633,CC200_ROI_166
167,3,9.438690982468405,CC200_ROI_167
168,3,9.52120225244521,CC200_ROI_168
169,3,8.362195015744142,CC200_ROI_169
170,2,16.587772923435995,CC200_ROI_170
171,5,8.510637851512058,CC200_ROI_171
172,2,17.068336338140792,CC200_ROI_172
173,1,7.253202780208211,CC200_ROI_173
